"dawn",1.372
"lock",1.372
"aids",1.372
"dads",1.372
"ditch",1.372
"bank",1.372
"blush",1.367
"movement",1.367
"tall",1.367
"devotion",1.361
"lead",1.361
"filthy",1.359
"rearrange",1.348
"greed",1.348
"split",1.345
"problem",1.343
"round",1.343
"half",1.343
"lights",1.337
"anger",1.334
"guy",1.332
"fck",1.329
"aye",1.328
"style",1.327
"spot",1.325
"send",1.325
"star",1.322
"killa",1.321
"thoughts",1.32
"zone",1.319
"wow",1.319
"dirty",1.316
"paul",1.31
"audience",1.308
"claimin'",1.308
"collide",1.308
"communicate",1.308
"detest",1.308
"dreadin'",1.308
"drift",1.308
"headin'",1.308
"ken",1.308
"plenty",1.308
"security",1.308
"shamrock",1.308
"slump",1.308
"stoppin'",1.308
"whoever",1.308
"worms",1.307
"butt",1.305
"crawled",1.305
"depending",1.305
"foot",1.305
"bloodstain",1.305
"contact",1.305
"contract",1.305
"dangerous",1.305
"freight",1.305
"interact",1.305
"justify",1.305
"lucked",1.305
"program",1.305
"rippin'",1.305
"train",1.305
"yer",1.305
"building",1.304
"baptized",1.302
"imperfections",1.302
"outlet",1.302
"terrorized",1.302
"wont",1.298
"clouds",1.293
"nothin",1.291
"freakin'",1.286
"wear",1.286
"smoke",1.285
"reject",1.279
"almost",1.278
"yum",1.278
"cop",1.269
"i'mma",1.267
"skills",1.266
"walls",1.261
"gat",1.261
"run's",1.261
"reasons",1.26
"labeled",1.26
"lives",1.259
"ill",1.259
"tears",1.255
"cave",1.254
"glad",1.248
"ooh",1.247
"jaw",1.247
"land",1.247
"anyway",1.246
"watcha",1.238
"grass",1.236
"death",1.232
"lover",1.231
"whatever",1.23
"boss",1.229
"nails",1.229
"frown",1.226
"absolutely",1.223
"vain",1.223
"tryin'",1.221
"drinkin'",1.215
"nauseous",1.214
"feelings",1.214
"balls",1.214
"freestyle",1.212
"punks",1.211
"invadin'",1.209
"mc's",1.208
"e",1.201
"homeboy",1.199
"3",1.196
"dice",1.183
"hour",1.182
"welcome",1.18
"leavin'",1.179
"agenda",1.178
"appreciate",1.178
"blender",1.178
"deceived",1.178
"dwellin",1.178
"girlie",1.178
"hidden",1.178
"homeez",1.178
"laughin'",1.178
"lump",1.178
"neighborhood",1.178
"ran",1.178
"stock",1.178
"surrendered",1.178
"yeahi'm",1.178
"yeahwhy",1.178
"forgive",1.175
"kids",1.174
"motherfuckin'",1.173
"yeeha",1.17
"doin'",1.166
"mc",1.155
"mom",1.155
"bed",1.154
"pile",1.153
"survive",1.151
"ashes",1.149
"dust",1.149
"weezy",1.149
"peace",1.148
"fear",1.145
"connect",1.139
"nest",1.138
"lyrics",1.133
"wasted",1.133
"bass",1.133
"fabulous",1.131
"scratch",1.129
"doors",1.122
"fingers",1.119
"enemy",1.114
"heat",1.11
"sign",1.106
"son",1.104
"witness",1.099
"millennium",1.098
"twenty",1.098
"flip",1.098
"fill",1.089
"shuttin",1.089
"inner",1.088
"fish",1.088
"blazin'",1.088
"doodoo",1.087
"sunblock",1.087
"twelve",1.087
"whatwhat's",1.087
"heads",1.086
"metal",1.085
"friendly",1.084
"mirror",1.084
"stares",1.084
"stakes",1.081
"lookin",1.081
"dialed",1.08
"lips",1.08
"street",1.08
"emotion",1.078
"nice",1.078
"system",1.074
"owes",1.073
"crew",1.071
"packing",1.07
"smoked",1.07
"korn",1.068
"late",1.065
"disgusted",1.064
"nigga",1.063
"weak",1.062
"case",1.062
"fame",1.057
"lettin'",1.054
"miss",1.054
"pig",1.051
"foes",1.048
"bleed",1.046
"dollar",1.045
"grande",1.042
"stopping",1.042
"magic",1.042
"wastin'",1.033
"drain",1.029
"bitin",1.029
"limpin'",1.029
"champ",1.024
"club",1.017
"double",1.016
"evil",1.015
"cool",1.014
"beam",1.013
"bluff",1.008
"clan",1.006
"checked",1.005
"trouble",1.004
"spill",1.004
"understandpollution",1.004
"j",1.004
"knees",1.003
"beggin",1
"demo",0.998
"medicine",0.996
"bit",0.993
"madness",0.993
"bites",0.991
"asked",0.989
"momma",0.989
"jealousy",0.988
"built",0.987
"different",0.986
"makes",0.983
"attempt",0.98
"exactly",0.98
"field",0.98
"sheep",0.98
"nowhere",0.979
"pumpkin",0.978
"lyin'",0.973
"9",0.97
"knock'll",0.969
"thinkholdin'",0.969
"brainiac",0.969
"shockin'",0.969
"trap",0.969
"upside",0.967
"bands",0.966
"matches",0.965
"mask",0.965
"counterfeit",0.963
"profile",0.959
"onwho",0.958
"restless",0.957
"90's",0.947
"backgimmie",0.947
"commin'",0.947
"gofred",0.947
"playa",0.945
"parade",0.941
"ask",0.937
"defeated",0.931
"fadedto",0.931
"graves",0.931
"mistreated",0.931
"passin'",0.931
"woe",0.931
"losin'",0.927
"sing",0.925
"girlfriend",0.925
"match",0.925
"crutch",0.924
"dead'cause",0.924
"insist",0.924
"highways",0.923
"whos",0.922
"everybody's",0.92
"muthafucka",0.919
"read",0.916
"bow",0.916
"fans",0.912
"less",0.909
"hafta",0.907
"im'ma",0.907
"state",0.906
"slice",0.905
"panic",0.904
"joke",0.901
"sight",0.9
"cover",0.9
"chain",0.899
"envious",0.899
"predictions",0.899
"duck",0.899
"indeed",0.899
"pepsi",0.899
"thatwhy",0.899
"hop",0.899
"kind",0.896
"scary",0.896
"danger",0.894
"hill",0.893
"bombs",0.889
"cuttin'",0.888
"stopped",0.888
"greener",0.885
"bound",0.885
"bringing",0.885
"fell",0.883
"nerve",0.883
"north",0.882
"toast",0.882
"rest",0.88
"otto",0.879
"patience",0.871
"earth",0.871
"st",0.866
"cut",0.865
"murder",0.865
"psycho",0.864
"hittin'",0.864
"lifestyles",0.863
"prepare",0.863
"plug",0.863
"stereo",0.863
"monster",0.863
"mud",0.863
"gimme",0.86
"brawl",0.857
"bitin'",0.856
"dogg",0.856
"who'd",0.856
"awake",0.856
"losin",0.849
"date",0.843
"jacksonville",0.843
"pour",0.841
"ruin",0.839
"candy",0.839
"refuse",0.838
"steps",0.837
"homie",0.833
"runs",0.829
"choked",0.826
"dude",0.823
"lyrical",0.822
"drama",0.819
"asses",0.819
"captain",0.819
"cuckoo's",0.819
"download",0.819
"flew",0.819
"floatin'",0.819
"flydj",0.819
"generationhey",0.819
"jungle",0.819
"matthew's",0.819
"onso",0.819
"shockwavefor",0.819
"til",0.819
"titanic",0.819
"un",0.819
"four",0.817
"rise",0.812
"chillin'",0.811
"serve",0.811
"cell",0.808
"actions",0.806
"clunk",0.806
"fifteen",0.806
"convinced",0.806
"small",0.806
"aggravated",0.805
"health",0.804
"cig",0.804
"stalkin'",0.801
"naked",0.801
"means",0.8
"grown",0.799
"stereotype",0.798
"gang",0.797
"asking",0.796
"rules",0.796
"sayin'",0.796
"mei",0.79
"1999",0.787
"armegeddon",0.787
"fuckas",0.787
"galm",0.787
"mutha",0.787
"test",0.787
"hardly",0.787
"style's",0.784
"sometime",0.781
"em'",0.781
"aligned",0.781
"children",0.781
"planets",0.781
"thirsting",0.781
"curb",0.78
"distant",0.779
"fail",0.779
"id",0.779
"satisfied",0.779
"silent",0.779
"skeptical",0.779
"ability",0.779
"assist",0.779
"bringin'",0.779
"buckled",0.779
"championship",0.779
"chivalry",0.779
"conflict",0.779
"constant",0.779
"delivery",0.779
"dent",0.779
"despise",0.779
"direct",0.779
"enjoy",0.779
"event",0.779
"extraordinary",0.779
"fifth",0.779
"finish",0.779
"genelec",0.779
"head'll",0.779
"increasin'",0.779
"invade",0.779
"laser",0.779
"league",0.779
"lift",0.779
"longevity",0.779
"material",0.779
"microsoft",0.779
"percent",0.779
"recognize",0.779
"serial",0.779
"spin",0.779
"sweetness",0.779
"tech",0.779
"toy",0.779
"unconscious",0.779
"untapped",0.779
"weight",0.779
"xzibit",0.779
"xzibit's",0.779
"z",0.779
"fallin",0.777
"shit's",0.777
"whack",0.777
"ship",0.776
"cops",0.771
"win",0.77
"5",0.769
"destiny",0.769
"course",0.767
"miles",0.767
"paid",0.767
"piper",0.767
"flat",0.767
"year",0.767
"drum",0.765
"cracker",0.764
"believed",0.764
"keepin'",0.764
"slowly",0.763
"speaking",0.762
"rumble",0.756
"records",0.754
"lying",0.753
"steppin'",0.752
"became",0.746
"betta",0.746
"teeth",0.746
"believin'",0.746
"ignore",0.746
"pickin'",0.746
"bones",0.745
"cared",0.745
"packin'",0.745
"strikes",0.745
"",0.742
"females",0.741
"gasoline",0.74
"pump",0.735
"outlaw",0.734
"wipe",0.732
"cheese",0.73
"beatin'",0.73
"brain's",0.73
"commited",0.73
"life'll",0.73
"placin'",0.73
"rat",0.73
"stari'n",0.73
"teachin'",0.73
"abuse",0.727
"behave",0.725
"confused",0.724
"earthquake",0.724
"actin'",0.723
"pumpin'",0.723
"silly",0.723
"mutiny's",0.723
"natives",0.723
"sanitarium",0.723
"violent",0.723
"holdin",0.72
"tellin",0.716
"crowd",0.714
"tactics",0.71
"brings",0.71
"sitting",0.71
"sink",0.708
"clock",0.705
"glory",0.705
"king",0.704
"silver",0.703
"crib",0.703
"brother",0.703
"armpit",0.702
"diss",0.702
"five",0.702
"myon",0.702
"outadrenaline",0.702
"tryna",0.702
"c'mongiddeyup",0.702
"cowboys",0.702
"dues",0.702
"paying",0.702
"addict",0.702
"crackin",0.702
"skulls",0.702
"static",0.702
"embrace",0.702
"thats",0.701
"cloud",0.699
"men",0.699
"battle",0.697
"shoot",0.697
"nose",0.697
"contagious",0.697
"ditty",0.697
"gettin",0.697
"hanging",0.696
"also",0.686
"badge",0.686
"eyeshey",0.686
"flavored",0.686
"forty",0.686
"fuck's",0.686
"fucks",0.686
"inch",0.686
"introducing",0.686
"judged",0.686
"lethal's",0.686
"mewao",0.686
"press",0.686
"rhymehey",0.686
"sore",0.686
"stitch",0.686
"swingin'",0.686
"titties",0.686
"yo'",0.686
"youyou",0.686
"nightmare",0.686
"skill",0.683
"selfish",0.683
"road",0.682
"played",0.682
"christmas",0.675
"takin'",0.675
"hating",0.675
"approach",0.671
"south",0.67
"breaker",0.67
"erase",0.669
"somewhere",0.669
"spittin'",0.668
"disintegrate",0.668
"shirt",0.664
"stomach",0.664
"smurf",0.664
"gowhat",0.664
"front",0.663
"pull",0.663
"endless",0.663
"took",0.662
"doin",0.66
"verbally",0.656
"lines",0.655
"delirious",0.654
"may",0.654
"stumblin'",0.654
"wonderin'",0.654
"experiencing",0.653
"hiding",0.653
"itmaybe",0.653
"somehow",0.653
"whyladies",0.653
"gift",0.651
"needed",0.645
"livin",0.645
"gain",0.644
"mentally",0.644
"future",0.641
"fading",0.641
"babymy",0.639
"voices",0.639
"haha",0.639
"aok",0.639
"laces",0.639
"laid",0.639
"rolls",0.639
"ya'",0.639
"drown",0.639
"part",0.639
"lane'cause",0.639
"navigation",0.639
"saggin'",0.639
"skateboard",0.639
"spray",0.639
"taggin'",0.639
"wagon",0.639
"whether",0.639
"gon'",0.639
"vibe's",0.639
"carpet",0.639
"socalled",0.639
"portland",0.637
"vegas",0.637
"lucky",0.637
"prick",0.637
"public",0.634
"shop",0.632
"enemies",0.63
"picture",0.626
"thanks",0.626
"reaching",0.623
"glass",0.622
"aches",0.622
"nasty",0.622
"awayi'm",0.611
"drawn",0.611
"magnetic",0.611
"nothingnothing",0.611
"scent",0.611
"sniff",0.611
"something's",0.611
"wanting",0.611
"across",0.61
"disgrace",0.605
"broken",0.605
"cum",0.605
"asleep",0.605
"myth",0.605
"fate",0.605
"kush",0.605
"moves",0.605
"police",0.605
"claypool",0.605
"dollars",0.605
"les",0.605
"slim",0.605
"blondes",0.605
"looked",0.605
"stood",0.605
"absolute",0.604
"stupid",0.604
"dope",0.603
"father",0.603
"burnin",0.603
"playin",0.603
"stare",0.603
"tremendous",0.603
"vampire",0.596
"lungs",0.596
"cards",0.596
"maniacs",0.595
"useless",0.585
"math",0.585
"bum",0.585
"credit",0.585
"sniper",0.585
"smack",0.585
"steel",0.585
"dj",0.583
"terry",0.583
"teen",0.581
"singin'",0.58
"breakneck",0.577
"bumping",0.577
"communicating",0.577
"earning",0.577
"eighttrack",0.577
"facetoface",0.577
"faggot's",0.577
"halfassed",0.577
"touching",0.577
"gas",0.577
"40",0.574
"afterparty",0.574
"belt",0.574
"biel's",0.574
"britney",0.574
"copy",0.574
"digger",0.574
"freefalling",0.574
"gaga",0.574
"hat",0.574
"jessica",0.574
"later",0.574
"liquor",0.574
"miller",0.574
"nut",0.574
"pie",0.574
"pistol",0.574
"pokerfaced",0.574
"pole",0.574
"reggie",0.574
"rockstar",0.574
"schizo",0.574
"sliding",0.574
"tenfo'",0.574
"turning",0.574
"ugly",0.574
"vodka",0.574
"spitting",0.569
"law",0.569
"role",0.568
"askin'",0.566
"breathing",0.566
"wishes",0.566
"unless",0.566
"backi'm",0.566
"goodbyei",0.566
"bill",0.566
"dropped",0.566
"ohh",0.566
"tail",0.566
"rnrn",0.566
"bar",0.564
"slap",0.564
"busting",0.563
"wind",0.556
"chamber",0.554
"plus",0.55
"harder",0.544
"deck",0.544
"bacon",0.544
"button",0.544
"craps",0.544
"ditches",0.544
"fired",0.544
"flush",0.544
"freaks",0.544
"hatch",0.544
"liar",0.544
"loot",0.544
"pushed",0.544
"rotten",0.544
"tired",0.544
"trucks",0.544
"turds",0.544
"versatile",0.544
"you's",0.544
"gut",0.544
"note",0.543
"10304",0.543
"actin",0.543
"advised",0.543
"barcode",0.543
"bars",0.543
"baseline",0.543
"bein",0.543
"bigbamboo",0.543
"blessed",0.543
"blinded",0.543
"brands",0.543
"charcoal",0.543
"cleanliness",0.543
"cross",0.543
"cubicle",0.543
"dashin",0.543
"deadcon",0.543
"deadweight",0.543
