"word","freq"
"stick",7.03
"almost",7.016
"moving",6.995
"worried",6.961
"losing",6.955
"sleepy",6.953
"fallin'",6.865
"warm",6.86
"eye",6.838
"cool",6.827
"walkin'",6.826
"guitar",6.79
"broken",6.78
"found",6.774
"glad",6.753
"wine",6.747
"sky",6.716
"pass",6.704
"hook",6.675
"playing",6.674
"tryin'",6.642
"called",6.582
"wife",6.571
"nervous",6.569
"scream",6.547
"speak",6.536
"insane",6.526
"lay",6.446
"bust",6.437
"truth",6.431
"lying",6.362
"control",6.345
"knockin'",6.332
"mr",6.317
"waste",6.314
"turned",6.293
"anyway",6.257
"summer",6.249
"bound",6.227
"guy",6.223
"whole",6.206
"men",6.183
"wind",6.175
"two's",6.165
"survivor",6.162
"minute",6.156
"radio",6.143
"cause",6.142
"looked",6.126
"shine",6.124
"cryin'",6.112
"shoes",6.103
"hitch",6.101
"claudine",6.088
"sound",6.077
"dandelion",6.062
"loved",6.052
"wrap",6.047
"room",6.026
"dangerous",5.996
"sea",5.968
"many",5.965
"rather",5.956
"catch",5.937
"week",5.921
"beast",5.921
"drunk",5.917
"stuck",5.905
"flowers",5.899
"singing",5.846
"mm",5.799
"station",5.796
"glass",5.779
"breaker",5.765
"twice",5.763
"ivy",5.759
"park",5.758
"highway",5.684
"anymore",5.679
"trouble",5.644
"window",5.613
"ass",5.604
"memory",5.597
"somethin'",5.592
"nose",5.584
"stupid",5.584
"yesterday's",5.583
"dancing",5.578
"school",5.551
"uh",5.543
"father",5.542
"rainbow",5.535
"fell",5.531
"front",5.511
"beauty",5.508
"diddley",5.487
"came",5.48
"19th",5.468
"breakdown",5.468
"four",5.463
"darling",5.462
"orleans",5.444
"lips",5.441
"burden",5.431
"set",5.422
"bones",5.387
"decided",5.385
"fate",5.382
"burning",5.375
"papers",5.347
"dying",5.344
"green",5.328
"hate",5.327
"talking",5.304
"waits",5.29
"mess",5.289
"belong",5.268
"treat",5.265
"sometime",5.264
"kept",5.261
"waitin'",5.26
"walked",5.258
"ten",5.257
"vain",5.249
"stealing",5.246
"nananothin'",5.241
"rider",5.238
"angel",5.233
"nearness",5.223
"mona",5.218
"breaking",5.213
"ask",5.196
"saint",5.188
"miles",5.182
"fighting",5.175
"gun",5.174
"blind",5.166
"blinded",5.157
"sense",5.15
"million",5.141
"nowhere",5.13
"oobie",5.088
"felt",5.088
"dreaming",5.087
"hike",5.046
"an'",5.041
"torn",5.035
"mouth",5.029
"mighty",5.026
"making",5.012
"brand",5.01
"corner",5.01
"cat",5.009
"water",5
"nature",4.973
"sparks",4.958
"slipping",4.925
"diamonds",4.922
"machine",4.906
"fence",4.886
"winning",4.884
"murder",4.882
"hole",4.875
"plays",4.854
"shelter",4.838
"crime",4.828
"step",4.815
"hours",4.815
"gettin'",4.81
"heads",4.804
"thinkin'",4.801
"judge",4.788
"saturday",4.777
"keeps",4.771
"memphis",4.767
"part",4.748
"sharp",4.738
"god",4.733
"rolling",4.724
"awful",4.692
"death",4.66
"shutup",4.645
"thief",4.645
"luck",4.632
"amanda",4.618
"sweetly",4.601
"oil",4.592
"thinking",4.588
"ways",4.583
"plundered",4.573
"doctor",4.56
"past",4.56
"plane",4.558
"dee",4.551
"deedle",4.551
"fact",4.539
"keys",4.534
"lead",4.532
"fair",4.526
"winter",4.524
"gray",4.519
"fortune",4.51
"ron",4.5
"clean",4.494
"'em",4.493
"son",4.465
"blew",4.459
"hanging",4.459
"flatter",4.452
"dirt",4.446
"suffering",4.432
"upon",4.416
"rocks",4.407
"reach",4.407
"smoke",4.399
"buzz",4.391
"stole",4.374
"beach",4.372
"gal",4.353
"bright",4.351
"stopped",4.331
"queenie",4.322
"begin",4.319
"watched",4.308
"yesterday",4.308
"five",4.281
"met",4.27
"rambler",4.262
"wire",4.26
"party",4.251
"cut",4.241
"alive",4.241
"bird",4.238
"land",4.225
"spare",4.222
"pictures",4.171
"shuffle",4.16
"bar",4.158
"wake",4.158
"burn",4.137
"doubt",4.124
"demon",4.115
"laughing",4.111
"kick",4.109
"emotional",4.103
"rescue",4.103
"ring",4.09
"smell",4.086
"darkness",4.084
"mile",4.081
"whisper",4.074
"evening",4.048
"tie",4.042
"finally",4.032
"standin'",4.017
"satisfy",4.006
"puzzling",3.979
"pride",3.97
"hungry",3.97
"shout",3.967
"soon",3.966
"laid",3.959
"susie",3.956
"dollar",3.943
"tv",3.94
"cab",3.938
"funny",3.929
"mistake",3.926
"hi",3.91
"bite",3.906
"smiled",3.905
"lot",3.898
"juiced",3.889
"sold",3.889
"six",3.888
"combs",3.887
"storm",3.874
"foolish",3.858
"year",3.856
"lonesome",3.851
"jesus",3.84
"quiet",3.835
"sympathy",3.833
"held",3.832
"supposed",3.823
"eyed",3.821
"o'clock",3.814
"reason",3.813
"hurting",3.808
"knife",3.808
"flesh",3.794
"knock",3.792
"voice",3.775
"whooo",3.773
"calm",3.771
"tumblin'",3.766
"stars",3.753
"eat",3.745
"kids",3.741
"brain",3.736
"knees",3.715
"johnny",3.715
"riding",3.712
"build",3.701
"loud",3.688
"throw",3.686
"scared",3.684
"harlem",3.671
"admit",3.667
"band",3.667
"hundred",3.66
"snow",3.647
"hung",3.647
"wanted",3.635
"joint",3.625
"satisfied",3.624
"passing",3.615
"strangers",3.615
"bell",3.613
"nothin'",3.613
"feels",3.611
"rape",3.61
"misery",3.596
"foot",3.584
"heat",3.583
"tuesday",3.579
"mornin'",3.561
"broke",3.559
"heading",3.558
"check",3.549
"arms",3.543
"505",3.537
"lives",3.534
"yellow",3.534
"police",3.533
"tongue",3.53
"cars",3.527
"tells",3.521
"book",3.52
"company",3.516
"shock",3.516
"track",3.497
"woah",3.479
"moonlight",3.478
"wall",3.466
"wave",3.453
"success",3.45
"blame",3.448
"gambler",3.44
"dime",3.436
"twelve",3.432
"pour",3.432
"uhhuh",3.429
"killed",3.428
"read",3.426
"surprise",3.423
"countin'",3.419
"anything",3.414
"kissing",3.414
"king",3.413
"bleeding",3.411
"travelling",3.398
"giving",3.394
"follow",3.388
"hour",3.381
"comin'",3.369
"ocean",3.357
"burned",3.337
"biggest",3.331
"kisses",3.33
"'we'",3.329
"mixed",3.326
"underground",3.317
"seemed",3.31
"charming",3.305
"hurts",3.291
"ringing",3.29
"legs",3.289
"indian",3.284
"meaning",3.283
"'til",3.281
"speed",3.279
"share",3.258
"champagne",3.241
"unkind",3.225
"dice",3.224
"dollars",3.216
"sway",3.201
"brought",3.201
"grows",3.198
"everybody's",3.19
"tatters",3.18
"button",3.18
"roses",3.176
"fa",3.159
"clear",3.158
"cuddle",3.154
"thirsty",3.153
"fields",3.151
"happened",3.14
"married",3.138
"wide",3.134
"outta",3.133
"sale",3.133
"stage",3.129
"angry",3.126
"heavy",3.118
"stood",3.118
"bleed",3.109
"bread",3.109
"watching",3.108
"drenched",3.107
"pick",3.1
"born",3.093
"man's",3.084
"divine",3.082
"block",3.08
"cup",3.079
"favorite",3.077
"job",3.076
"direction",3.071
"hall",3.069
"lazy",3.067
"cook",3.067
"ladies",3.064
"happen",3.062
"unto",3.059
"kicks",3.053
"bitch",3.053
"jewelry",3.051
"st",3.048
"disposition",3.046
"ringin'",3.044
"ease",3.036
"juice",3.035
"secret",3.029
"shoot",3.028
"hurry",3.027
"ship",3.026
"ha",3.023
"word",3.023
"drinking",3.018
"dress",3.014
"plead",3.011
"zuma",3.001
"flow",2.998
"movie",2.996
"ba",2.992
"somebody's",2.991
"pack",2.987
"message",2.984
"guessed",2.984
"rude",2.973
"wrapped",2.971
"wise",2.966
"downtown",2.95
"played",2.941
"damn",2.938
"wooo",2.934
"kill",2.925
"early",2.915
"seven",2.915
"stones",2.91
"emotions",2.906
"joy",2.905
"runnin'",2.901
"different",2.9
"bedroom",2.897
"meat",2.894
"act",2.893
"afternoon",2.885
"shoulder",2.868
"magic",2.866
"lines",2.862
"river",2.861
"outside",2.854
"south",2.848
"draw",2.84
"youre",2.837
"sixteen",2.836
"spent",2.832
"earth",2.806
"feed",2.806
"quarter",2.798
"bitter",2.796
"feelin'",2.788
"west",2.781
"safe",2.778
"family",2.778
"throat",2.777
"screen",2.768
"ev'ry",2.766
"win",2.762
"senses",2.758
"falling",2.751
"changed",2.748
"washed",2.747
"zero",2.745
"fix",2.741
"learn",2.736
"dare",2.725
"chill",2.72
"worth",2.718
"ear",2.715
"trees",2.713
"sunday",2.71
"grow",2.704
"boss",2.701
"wears",2.697
"french",2.696
"fucked",2.687
"law",2.686
"okay",2.681
"love's",2.67
"sexdrive",2.67
"chain",2.66
"pure",2.655
"thank",2.652
"wasting",2.652
"daughter",2.65
"shirts",2.648
"nice",2.647
"ruby",2.644
"tasty",2.635
"taken",2.632
"asked",2.627
"kicked",2.623
"whistle",2.621
"fill",2.619
"drowned",2.614
"lovers",2.6
"balls",2.597
"talks",2.587
"cute",2.58
"realize",2.576
"common",2.572
"rains",2.569
"needed",2.566
"cheap",2.564
"everyone",2.564
"kinda",2.561
"dawn",2.551
"everyman",2.548
"ugly",2.548
"bottle",2.546
"takes",2.546
"runs",2.543
"cheating",2.541
"upstairs",2.54
"wrote",2.539
"lucy",2.531
"touched",2.524
"crossed",2.52
"bags",2.517
"freedom",2.515
"mc",2.515
"ill",2.514
"trust",2.509
"sending",2.503
"sweethearts",2.501
"noise",2.497
"jones",2.485
"tits",2.481
"bone",2.48
"pleased",2.473
"quite",2.472
"wear",2.466
"n'",2.46
"cries",2.459
"screaming",2.456
"talkin",2.455
"pile",2.451
"abuse",2.449
"sorry",2.441
"push",2.426
"rings",2.426
"boom",2.426
" by",2.424
" editor",2.424
"h",2.424
"cream",2.42
"business",2.418
"afford",2.414
"squeeze",2.411
"missed",2.403
"kitchen",2.4
"else's",2.4
"words",2.392
"im",2.387
"score",2.386
"telling",2.386
"blows",2.385
"sounds",2.384
"dododo",2.382
"chair",2.381
"breeze",2.38
"sittin",2.378
"rainbows",2.372
"surely",2.371
"jagger",2.37
"ma",2.363
"da",2.361
"jimmy",2.356
"case",2.351
"shy",2.349
"hound",2.344
"suck",2.342
"silky",2.342
"fading",2.342
"scratch",2.341
"hiding",2.34
"ago",2.334
"y'all",2.333
"rainy",2.33
"raise",2.326
"faith",2.324
"save",2.323
"doors",2.322
"pull",2.311
"rooster",2.305
"london",2.303
"english",2.286
"cover",2.281
"danger",2.281
"panic",2.28
"starts",2.271
"lip",2.269
"california",2.268
"dear",2.267
"grab",2.266
"broad",2.263
"cross",2.263
"short",2.253
"fear",2.252
"store",2.248
"shut",2.246
"spell",2.246
"smooth",2.244
"information",2.234
"beating",2.231
"cherry",2.229
"paid",2.228
"papa",2.224
"bought",2.222
"boots",2.202
"mmm",2.201
"toys",2.198
"b",2.197
"helper",2.195
"mother's",2.195
"parts",2.195
"afraid",2.193
"burns",2.192
"d",2.191
"lean",2.187
"jane",2.187
"wet",2.184
"packed",2.183
"skin",2.182
"hips",2.173
"lock",2.171
"choose",2.168
"flies",2.167
"motor",2.166
"awake",2.165
"thunder",2.164
"acted",2.161
"tied",2.16
"reeling",2.159
"state",2.158
"died",2.157
"except",2.156
"arm",2.156
"candle",2.15
"followed",2.148
"battered",2.144
"sigh",2.142
"sweat",2.134
"yea",2.132
"promised",2.132
"ran",2.132
"sir",2.132
"bold",2.131
"justice",2.128
"coal",2.126
"pleasure",2.124
"drum",2.122
"froze",2.121
"damaged",2.121
"drop",2.115
"eating",2.109
"bus",2.106
"doom",2.104
"hoo",2.095
"whoo",2.095
"treated",2.095
"ears",2.093
"horse",2.093
"forever",2.09
"desires",2.085
"ball",2.084
"simple",2.081
"fucking",2.078
"refuse",2.074
"screwed",2.071
"fantasy",2.07
"disappear",2.065
"wearing",2.065
"spoken",2.064
"won",2.058
"swine",2.058
"sail",2.054
"hello",2.052
"filthy",2.052
"beatin'",2.045
"gloom",2.044
"sin",2.043
"letter",2.041
"locked",2.038
"wedding",2.036
"shame",2.034
"places",2.031
"parachute",2.031
"rest",2.029
"that'll",2.029
"means",2.024
"alley",2.019
"useless",2.017
"peace",2.014
"books",2.01
"jigsaw",2.008
"patiently",2.008
"puzzle",2.008
"candy",2.008
"doorway",2.002
"dusty",2.001
"minutes",1.999
"reaction",1.997
"hangin'",1.992
"reception",1.99
"introduce",1.989
"wealth",1.989
"whopleased",1.989
"wooi",1.989
"texas",1.989
"singer",1.981
"fresh",1.977
"natural",1.977
"woman's",1.977
"spider",1.972
"route",1.967
"crap",1.966
"screamed",1.966
"plastic",1.966
"learning",1.963
"flag",1.961
"fed",1.955
"gin",1.95
"buttons",1.949
"virginia",1.949
"ev'rybody",1.947
"dripping",1.945
"apartment",1.943
"freeze",1.94
"sucked",1.936
"twenty",1.934
"hollywood",1.934
"reefer",1.933
"capital",1.933
"stray",1.933
"seat",1.933
"boogie",1.929
"movin'",1.925
"honest",1.925
"charm",1.923
"relax",1.922
"mummy",1.921
"q",1.921
"creeping",1.92
"hat",1.92
"dizzy",1.916
"country",1.914
"lucky",1.911
"laughs",1.911
"suitcase",1.909
"chitterchatter",1.908
"shmatta",1.908
"town's",1.908
"ice",1.905
"smart",1.904
"laughter",1.902
"clouds",1.9
"imaginin'",1.899
"laughed",1.898
"givin'",1.894
"guns",1.891
"highwire",1.891
"'cos",1.891
"bass",1.89
"center",1.884
"collected",1.884
"food",1.882
"tellin'",1.881
"jerk",1.879
"worked",1.876
"dull",1.874
"swirling",1.873
"rise",1.872
"stumbling",1.872
"heaven",1.871
"resist",1.87
"avenue",1.87
"pulled",1.869
"somehow",1.869
"bars",1.869
"morphine",1.869
"filled",1.866
"complete",1.861
"unknown",1.861
"frayed",1.859
"threat'nin'",1.858
"desert",1.857
"happens",1.85
"schoolboy",1.846
"windscreen",1.845
"makin'",1.839
"lets",1.838
"screams",1.837
"shook",1.832
"soaked",1.83
"eeyo",1.829
"accustomed",1.829
"harm",1.823
"trade",1.823
"alook",1.823
"bark",1.823
"slip",1.822
"aching",1.82
"prayer",1.816
"none",1.816
"brains",1.814
"jumped",1.809
"others",1.806
"toes",1.804
"stopping",1.801
"bullet",1.799
"couch",1.797
"shooter",1.797
"",1.796
"coast",1.792
"quick",1.789
"sweathearts",1.787
"hid",1.784
"lyrics",1.782
"playin'",1.782
"fears",1.781
"perfect",1.78
"union",1.778
"final",1.777
"zone",1.777
"wandering",1.776
"rank",1.776
"spin",1.775
"key",1.774
"dreamed",1.772
"news",1.77
"begun",1.768
"coats",1.766
"souls",1.766
"lotta",1.765
"fairershe",1.765
"pale",1.763
"grave",1.763
"ridin'",1.761
"signing",1.761
"streak",1.761
"watchin'",1.761
"shoots",1.759
"con",1.759
"rice",1.759
"savior",1.758
"steadfast",1.758
"bets",1.757
"drifting",1.752
"needle",1.749
"san",1.748
"'cuz",1.747
"power",1.747
"fuss",1.744
"rage",1.743
"teller",1.741
"goode",1.739
"bee",1.739
"drummer",1.739
"burnin'",1.735
"it'll",1.732
"kissed",1.732
"mindit's",1.731
"sunset",1.731
"write",1.729
"mail",1.729
"pop",1.726
"reached",1.722
"pushed",1.719
"bear",1.717
"loneliness",1.716
"virgin",1.715
"beginning",1.714
"jjjust",1.714
"breath",1.712
"father's",1.711
"cruel",1.71
"chains",1.71
"pushin'",1.71
"flying",1.709
"factory",1.709
"thrill",1.708
"bout",1.707
"suicide",1.705
"problems",1.703
"tune",1.701
"sung",1.7
"worse",1.699
"spit",1.698
"bush",1.697
"volcano",1.697
"grey",1.695
"faces",1.693
"crossfire",1.692
"fuckin'",1.692
"tore",1.691
"constant",1.689
"youth",1.687
"lovely",1.685
"eggs",1.685
"asleep",1.684
"class",1.683
"whatever",1.682
"special",1.682
"future",1.681
"gentle",1.673
"italian",1.666
"dose",1.665
"'they'",1.664
"fooling",1.661
"walks",1.659
"life's",1.658
"everyday",1.655
"negrita",1.655
"table",1.652
"john",1.651
"turns",1.65
"drift",1.65
"fan",1.65
"hits",1.65
"planet",1.646
"busy",1.646
"respectable",1.646
"brings",1.646
"sleeves",1.644
"someday",1.643
"memories",1.643
"caught",1.641
"bitten",1.64
"corinna",1.639
"o",1.639
"diamond",1.637
"backstreet",1.631
"ahh",1.63
"trip",1.629
"silk",1.629
"christ",1.626
"drums",1.619
"spill",1.615
"splattered",1.609
"promise",1.608
"phil",1.607
"praised",1.607
"drown",1.607
"file",1.601
"queens",1.601
"knocked",1.601
"lesson",1.599
"freeway",1.598
"tea",1.595
"crash",1.593
"central",1.592
"warn",1.584
"one's",1.583
"drinkin'",1.583
"rising",1.581
"cocaine",1.581
"page",1.579
"date",1.574
"girl's",1.573
"flashing",1.568
"fuck",1.566
"swear",1.563
"switch",1.561
"paris",1.558
"grace",1.558
"opened",1.556
"linda",1.555
"horrifying",1.554
"bathroom",1.554
"sand",1.553
"weird",1.553
"pussy",1.553
"humble",1.551
"shirt",1.55
"yeh",1.548
"shines",1.548
"'till",1.547
"brain's",1.546
"mick",1.546
"detergent",1.541
"headi",1.541
"ninetyninth",1.541
"parkin'",1.541
"peaceful",1.541
"pounds",1.541
"tickets",1.541
"sanctified",1.54
"obsessions",1.54
"possessions",1.54
"fault",1.54
"livin'",1.54
"threw",1.539
"there've",1.536
"mystery",1.532
"tender",1.53
"ohh",1.53
"monday",1.524
"paying",1.518
"waves",1.518
"soft",1.514
"stare",1.51
"woncha",1.51
"trash",1.509
"skies",1.504
"fellow",1.502
"double",1.5
"madness",1.498
"lu",1.498
"cats",1.498
"thinks",1.496
"cigarette",1.495
"fifteen",1.494
"carpet",1.493
"pushing",1.492
"famine",1.489
"louder",1.489
"cookin'",1.487
"barroom",1.482
"heave",1.482
"rose",1.481
"groove",1.476
"loaded",1.473
"doorstep",1.47
"debt",1.463
"romance",1.463
"point",1.461
"jumpin'",1.46
"ventilator",1.46
"aw",1.458
"cigarettes",1.458
"uptown",1.457
"don'tcha",1.457
"mix",1.456
"walkin",1.455
"adrift",1.453
"sealed",1.452
"loves",1.452
"exactly",1.452
"naked",1.451
"fever",1.451
"nuff",1.45
"sho'",1.45
"pray",1.448
"mark",1.446
"teach",1.446
"ate",1.441
"tall",1.441
"cello",1.44
"crawdaddy",1.44
"drew",1.438
"crescentshaped",1.438
"wideawake",1.438
"sailing",1.433
"poverty",1.431
"american",1.425
"apple",1.423
"fancy",1.423
"sadness",1.423
"thats",1.421
"gamblers",1.419
"cheat",1.418
"shining",1.415
"month",1.415
"shows",1.414
"passion",1.41
"chicken",1.409
"teenage",1.408
"pair",1.408
"granada",1.407
"nueva",1.407
"respected",1.405
"instead",1.405
"tennessee",1.403
"trail",1.397
"soothe",1.394
"health",1.394
"secrets",1.393
"'cross",1.393
"forty",1.389
"cheatin'",1.389
"flows",1.388
"beans",1.388
"beneath",1.387
"'er",1.387
"beer",1.386
"record",1.384
"woke",1.381
"pin",1.381
"begging",1.379
"bay",1.379
"realized",1.377
"crackin'",1.372
"acting",1.371
"magazine",1.37
"survive",1.368
"boston",1.365
"sell",1.365
"moment",1.36
"tank",1.36
"nails",1.36
"flashin'",1.36
"carry",1.356
"nine",1.356
"hurricane",1.354
"plea",1.352
"wonderin'",1.352
"soldier",1.349
"mexico",1.346
"oughta",1.346
"stretched",1.344
"steps",1.341
"reachin'",1.339
"reality",1.337
"marie",1.336
"madhouse",1.334
"goddamn",1.333
"weak",1.333
"sink",1.332
"dogs",1.332
"cost",1.329
"wipe",1.329
"human",1.329
"engine",1.328
"nasty",1.326
"partner",1.326
"bumpy",1.326
"bled",1.322
"nothings",1.322
"booze",1.322
"spoke",1.322
"lang",1.32
"lamps",1.319
"divorcee",1.318
"lethal",1.317
"perfume",1.315
"carol",1.311
"corrina",1.311
"fingerprint",1.311
"gleam",1.311
"tomorrow",1.311
"twitch",1.31
"lots",1.309
"carryin'",1.308
"dallas",1.306
"wantyeah",1.305
"works",1.305
"stairs",1.303
"pants",1.301
"team",1.299
"minds",1.299
"dig",1.296
"floods",1.295
"rubber",1.295
"moan",1.291
"groovy",1.29
"promo",1.29
"sack",1.289
"chicago",1.287
"stormy",1.285
"boy's",1.285
"daughters",1.285
"glow",1.283
"sweetest",1.279
"recall",1.276
"pavlov",1.276
"salivate",1.276
"chances",1.276
"heats",1.274
"wondering",1.274
"birth",1.274
"salt",1.274
"wastin",1.274
"island",1.273
"surviving",1.272
"unh",1.272
"hounds",1.272
"lace",1.27
"cop",1.269
"tail",1.269
"brink",1.268
"tombstone",1.268
"tubes",1.267
"childhood",1.267
"exits",1.267
"graceless",1.267
"offstage",1.267
