"word","freq"
"saying",2.754
"told",2.734
"b",2.729
"sippin'",2.707
"roc",2.703
"skin",2.696
"everybody",2.692
"sit",2.69
"tired",2.675
"music",2.662
"pop",2.66
"cameras",2.654
"grill",2.654
"dutty",2.628
"happy",2.605
"boys",2.604
"hahaha",2.602
"sauce",2.602
"stroke",2.593
"times",2.586
"mama",2.572
"nasty",2.572
"bag",2.552
"feet",2.547
"whoa",2.528
"swirlin'",2.526
"respect",2.526
"wife",2.523
"next",2.51
"instagram",2.507
"perfection",2.492
"aim",2.477
"lemme",2.467
"mess",2.465
"degree",2.464
"sucks",2.463
"fingers",2.46
"'yonce",2.446
"walls",2.445
"pull",2.44
"middle",2.436
"yonca©",2.407
"id",2.389
"four",2.381
"brokenhearted",2.378
"fact",2.378
"glowing",2.372
"shadows",2.372
"wasting",2.372
"xo",2.372
"boss",2.372
"wet",2.371
"doctor",2.354
"fresher",2.347
"sideways",2.347
"comfortable",2.347
"2",2.344
"fit",2.343
"wood",2.338
"question",2.337
"mean",2.328
"version",2.328
"years",2.325
"second",2.323
"rolling",2.301
"bill",2.301
"4",2.301
"build",2.291
"taught",2.257
"five",2.253
"drink",2.239
"falling",2.238
"set",2.232
"wide",2.232
"grinding",2.219
"though",2.204
"houston",2.202
"kitchen",2.196
"seen",2.185
"attention",2.184
"true",2.182
"close",2.18
"dat",2.179
"lucky",2.173
"ohhh",2.165
"dripping",2.163
"gold",2.163
"mission",2.161
"naughty",2.161
"stops",2.156
"hide",2.138
"ear",2.136
"camino",2.116
"mix",2.116
"bright",2.114
"sheets",2.091
"50",2.088
"since",2.086
"broken",2.078
"fur",2.076
"blowing",2.073
"freaking",2.073
"riddle",2.073
"skittles",2.073
"solve",2.073
"sweetest",2.073
"brooklyn",2.068
"knees",2.068
"knew",2.058
"perfect",2.055
"pah",2.046
"pow",2.046
"gettin'",2.04
"sing",2.039
"outta",2.024
"giving",2.019
"image",2.016
"ask",2.007
"footprints",2.004
"afros",2
"alabama",2
"albino",2
"alligators",2
"bama",2
"chaser",2
"cocky",2
"coordination",2
"corny",2
"country",2
"creole",2
"cuervo",2
"earned",2
"el",2
"eliminated",2
"freedia",2
"gates",2
"givenchy",2
"heir",2
"illuminati",2
"jackson",2
"lobster",2
"louisiana",2
"necklaces",2
"nose",2
"nostrils",2
"paparazzi",2
"played",2
"possessive",2
"prove",2
"reckless",2
"seat",2
"station",2
"stylin'",2
"twirl",2
"yellowbone",2
"climb",1.995
"mountain",1.995
"persuasion",1.99
"sexy",1.989
"playing",1.98
"angel",1.978
"lonely",1.976
"amazing",1.976
"major",1.975
"lived",1.958
"darling",1.956
"partner",1.955
"stare",1.955
"speed",1.946
"treat",1.944
"crash",1.94
"seeing",1.933
"boring",1.924
"repping",1.924
"smile",1.921
"hit",1.917
"record",1.915
"beyonce",1.911
"callin'",1.91
"paper",1.908
"different",1.902
"smoke",1.899
"part",1.894
"survive",1.894
"friends",1.892
"sure",1.889
"walking",1.886
"labels",1.884
"funny",1.876
"probably",1.866
"g's",1.86
"irreplaceable",1.858
"box",1.858
"bodies",1.858
"cigars",1.858
"fatty",1.858
"flashing",1.858
"happen",1.858
"ice",1.858
"mae",1.858
"honestly",1.857
"shoes",1.855
"disease",1.851
"holding",1.848
"driving",1.848
"gon",1.821
"girlswho",1.819
"calls",1.81
"working",1.803
"guess",1.801
"worried",1.783
"water",1.782
"ave",1.777
"maria",1.777
"ah",1.764
"lips",1.757
"6",1.744
"nightmare",1.74
"sweet",1.74
"dad",1.737
"great",1.737
"letters",1.737
"physical",1.737
"preacher",1.737
"teacher",1.737
"blow",1.735
"lies",1.734
"followed",1.728
"blasting",1.725
"blouse",1.725
"brim",1.725
"buttons",1.725
"circulate",1.725
"eavesdropping",1.725
"flash",1.725
"gown",1.725
"grips",1.725
"horny",1.725
"lipstick",1.725
"lower",1.725
"mascara",1.725
"mids",1.725
"monica",1.725
"peaches",1.725
"posted",1.725
"pound",1.725
"private",1.725
"pumping",1.725
"sicker",1.725
"slower",1.725
"smash",1.725
"smudged",1.725
"sneezed",1.725
"towel",1.725
"trash",1.725
"treble",1.725
"wine",1.725
"write",1.725
"days",1.709
"yet",1.701
"scream",1.685
"arms",1.679
"crying",1.679
"chick",1.67
"people",1.666
"cried",1.66
"alright",1.654
"wrap",1.653
"problem",1.648
"everyone",1.648
"frontin'",1.633
"dry",1.625
"rest",1.625
"fill",1.62
"queen",1.618
"vogue",1.617
"fool",1.6
"loves",1.598
"type",1.593
"proud",1.588
"cry",1.583
"trip",1.58
"naked",1.578
"lungs",1.572
"sky",1.57
"carried",1.569
"whats",1.569
"wherever",1.566
"taken",1.566
"believing",1.565
"eleven",1.565
"flexin'",1.565
"thinkin'",1.565
"bottom",1.565
"cray",1.565
"flowing",1.565
"fountain",1.565
"punish",1.565
"river",1.565
"rockets",1.565
"runs",1.565
"send",1.565
"sins",1.565
"wash",1.565
"huge",1.561
"past",1.545
"car",1.544
"endless",1.535
"",1.529
"stage",1.525
"neck",1.517
"blame",1.517
"sugar",1.516
"worth",1.511
"bite",1.51
"foreplay",1.51
"staying",1.508
"aspire",1.505
"expected",1.505
"flossin",1.505
"post",1.505
"successful",1.505
"explain",1.504
"use",1.5
"provide",1.497
"toe",1.497
"number",1.478
"changed",1.477
"someone",1.474
"child",1.464
"read",1.458
"shot",1.45
"nice",1.449
"judge",1.443
"moving",1.441
"1",1.44
"shed",1.428
"win",1.428
"bucked",1.424
"chauffer",1.424
"lewinski",1.424
"mane",1.424
"rollin",1.424
"sittin'",1.424
"yonce",1.424
"anna",1.415
"love[verse",1.415
"bags",1.405
"sound",1.397
"everythin'",1.397
"shines",1.386
"clean",1.382
"lean",1.382
"lick",1.382
"waste",1.382
"mami",1.377
"mom",1.373
"showed",1.365
"deh",1.364
"independent",1.364
"jelly",1.364
"kiss's",1.364
"popah",1.364
"touch's",1.364
"ye",1.364
"yeh",1.364
"'cuz",1.356
"heartbeat",1.354
"row",1.353
"nights",1.345
"happened",1.339
"means",1.335
"late",1.329
"simple",1.327
"huh",1.324
"trust",1.316
"control",1.308
"sister",1.293
"sex",1.29
"already",1.289
"fun",1.284
"planet",1.283
"sling",1.281
"kill",1.277
"sweat",1.274
"half",1.269
"sees",1.264
"ay",1.26
"everywhere",1.25
"ex",1.244
"destroyed",1.239
"granted",1.239
"pageant",1.234
"says",1.234
"dreamt",1.233
"youcause",1.228
"hoes",1.227
"insane",1.225
"rings",1.223
"matters",1.22
"filthy",1.22
"piece",1.213
"stars",1.213
"everyday",1.212
"paint",1.212
"bounce",1.209
"chasin'",1.206
"chasing",1.206
"drives",1.206
"dust",1.205
"le",1.203
"sexe",1.203
"killer",1.203
"finished",1.203
"game",1.198
"complete",1.194
"known",1.194
"deserve",1.191
"spit",1.191
"8",1.188
"closet",1.186
"killing",1.185
"lie",1.181
"falls",1.181
"place",1.171
"bear",1.166
"till",1.164
"haunted",1.163
"wicked",1.163
"bigger",1.158
"yo",1.148
"fulfill",1.147
"rocking",1.145
"halfway",1.144
"touchdown",1.143
"lines",1.143
"pictures",1.143
"moon",1.141
"signs",1.14
"peace",1.129
"living",1.124
"taste",1.121
"cut",1.119
"mark",1.119
"may",1.117
"chain",1.114
"none",1.111
"em",1.108
"telling",1.104
"died",1.101
"decide",1.099
"screen",1.096
"demand",1.092
"write'n",1.091
"realize",1.084
"whole",1.083
"swirlin",1.082
"follow",1.081
"missing",1.081
"capital",1.081
"d",1.081
"shout",1.081
"trill",1.081
"vicious",1.081
"willie",1.081
"jay",1.081
"sick",1.073
"blue",1.068
"earth",1.066
"needed",1.065
"secrets",1.065
"darkness",1.063
"breath",1.06
"brother",1.057
"decided",1.057
"destiny",1.057
"noticed",1.057
"glimpse",1.05
"gyal",1.047
"words",1.046
"deals",1.046
"married",1.046
"aside",1.043
"crossroads",1.043
"melody",1.043
"pushed",1.043
"deja",1.043
"bomb",1.042
"racks",1.042
"admit",1.041
"coulda",1.041
"thats",1.04
"surrounded",1.037
"step",1.031
"almost",1.03
"angels",1.028
"hhtown",1.021
"loud",1.02
"que",1.019
"doubt",1.012
"lying",1.01
"dreaming",1.006
"grab",1.004
" by",1
" editor",1
"[beyonce’s]",1
"amanda",1
"and…",1
"appear",1
"besta",1
"beyonce's",1
"chopper",1
"collard",1
"conversation",1
"cornbreads",1
"golly",1
"gracious",1
"greens",1
"haha",1
"j's",1
"mall",1
"meaning",1
"ohhhhh",1
"popular",1
"publicist",1
"revenge",1
"shop",1
"spoke",1
"thunder",1
"wil'ins",1
"yass",1
"forgive",0.999
"lately",0.998
"accept",0.995
"anyone",0.995
"barber",0.995
"business",0.995
"children",0.995
"college",0.995
"disrespect",0.995
"dj",0.995
"grads",0.995
"later",0.995
"latest",0.995
"millions",0.995
"remind",0.995
"smart",0.995
"je",0.992
"ne",0.992
"front",0.989
"lai",0.989
"3",0.984
"shakira",0.98
"makes",0.977
"floor",0.976
"fell",0.966
"lovin'",0.966
"ha",0.961
"blessed",0.956
"universe",0.951
"easy",0.95
"afraid",0.946
"fears",0.943
"prayer",0.941
"til",0.94
"seem",0.934
"harder",0.933
"higher",0.933
"holds",0.931
"today",0.931
"yard",0.929
"'97",0.929
"animal",0.929
"backup",0.929
"baddest",0.929
"breakfast",0.929
"breasteses",0.929
"charge",0.929
"clint",0.929
"complaints",0.929
"curve",0.929
"eastwood",0.929
"flights",0.929
"fluorescent",0.929
"foyer",0.929
"fucked",0.929
"g3",0.929
"gangster",0.929
"heights",0.929
"house",0.929
"ike",0.929
"l'assemblage",0.929
"mic",0.929
"mike",0.929
"panties",0.929
"rags",0.929
"serving",0.929
"slid",0.929
"stumble",0.929
"surfing",0.929
"thus",0.929
"toys",0.929
"tub",0.929
"turner",0.929
"warhol",0.929
"washed",0.929
"watermelon",0.929
"beensyay",0.918
"pain's",0.918
"shock",0.915
"risk",0.915
"truly",0.915
"fade",0.909
"moves",0.906
"honey",0.905
"nothing's",0.905
"smiling",0.905
"fourteen",0.904
"diamonds",0.904
"thru",0.903
"les",0.902
"tu",0.902
"begins",0.902
"partna",0.902
"melts",0.899
"learn",0.897
"patient",0.896
"trippin",0.891
"speak",0.887
"twork",0.886
"dancing",0.885
"wings",0.884
"fat",0.873
"ran",0.872
"swerve",0.871
"age",0.87
"asked",0.87
"somethings",0.861
"acting",0.86
"imma",0.858
"old",0.856
"dark",0.85
"ridin'",0.849
"near",0.845
"anywhere",0.845
"fangs",0.841
"cooked",0.838
"vu",0.834
"beyond",0.828
"bringing",0.826
"clear",0.824
"wrong",0.824
"blew",0.821
"bullet",0.821
"dodged",0.821
"youand",0.819
"breakin'",0.817
"nevnevercan't",0.816
"rain",0.816
"space",0.816
"whoaboy",0.816
"whoai",0.816
"wrote",0.816
"slip",0.807
"meet",0.803
"heels",0.8
"pick",0.8
"aah",0.798
"baby's",0.798
"wrapped",0.798
"laws",0.797
"plenty",0.797
"shark",0.797
"subtle",0.797
"tow",0.797
"complicated",0.786
"trouble",0.786
"underneath",0.786
"standin'",0.783
"bikini",0.782
"careclap",0.782
"carewave",0.782
"dashiki",0.782
"deaky",0.782
"drankoh",0.782
"edges",0.782
"freaky",0.782
"spin'",0.782
"td",0.782
"teeny",0.782
"tippin'",0.782
"ahold",0.782
"appeal",0.782
"bathe",0.782
"boomers",0.782
"chingchingching",0.782
"confession",0.782
"create",0.782
"entertainer",0.782
"equivalent",0.782
"fixtures",0.782
"goddamnit",0.782
"growing",0.782
"inner",0.782
"lifting",0.782
"mass",0.782
"overflow",0.782
"personal",0.782
"pointless",0.782
"profession",0.782
"pulse",0.782
"seasons",0.782
"shit's",0.782
"soon",0.782
"sunshine",0.782
"swimming",0.782
"therapist",0.782
"trainer",0.782
"trends",0.782
"waterfall",0.782
"word",0.782
"smiles",0.78
"wind",0.777
"2x",0.773
"mothawho",0.768
"louis",0.767
"crew",0.762
"lip",0.762
"lot",0.762
"pack",0.755
"accomplishments",0.752
"ambition",0.752
"beings",0.752
"believes",0.752
"choices",0.752
"competitors",0.752
"economic",0.752
"equality",0.752
"feminist",0.752
"important",0.752
"jobs",0.752
"joy",0.752
"mutual",0.752
"otherwise",0.752
"person",0.752
"political",0.752
"sexes",0.752
"sexual",0.752
"shrink",0.752
"smaller",0.752
"social",0.752
"source",0.752
"support",0.752
"threaten",0.752
"training",0.752
"audemars",0.752
"wonder",0.751
"me'cause",0.75
"ten",0.744
"brought",0.743
"laugh",0.742
"cant",0.742
"site",0.742
"ones",0.742
"full",0.738
"lied",0.738
"resentment",0.738
"ears",0.738
"pretending",0.736
"flat",0.733
"six",0.729
"algebra",0.729
"ball",0.729
"equals",0.729
"fist",0.729
"guns",0.729
"heal",0.729
"ii've",0.729
"laying",0.729
"mehey",0.729
"memememeemee",0.729
"plus",0.729
"war",0.729
"worlds",0.729
"bestest",0.721
"cares",0.721
"covers",0.721
"fillin'",0.721
"flex",0.721
"freakum",0.721
"hanging",0.721
"hateful",0.721
"honest",0.721
"human",0.721
"meal",0.721
"missed",0.721
"penthouse",0.721
"reminiscing",0.721
"skirt",0.721
"sorrow",0.721
"tables",0.721
"yelling",0.721
"shawty",0.713
"youi",0.71
"illusion",0.709
"shake",0.708
"[intro",0.707
"3rd",0.707
"attire",0.707
"beyonce]i've",0.707
"boys'",0.707
"drawers",0.707
"love[hook",0.707
"na[verse",0.707
"night[hook",0.707
"only",0.707
"reverend",0.707
"rubbing",0.707
"rubrubbing",0.707
"singing",0.707
"spill",0.707
"you[bridge",0.707
"you[hook",0.707
"game's",0.703
"facts",0.701
"whenever",0.695
"chase",0.695
"truth",0.692
"cheri",0.691
"empty",0.691
"flippin'",0.691
"leo",0.691
"quoi",0.691
"sais",0.691
"thirsty",0.691
"toss",0.691
"talkin'",0.691
"50/50",0.682
"angelsgood",0.682
"awakened",0.682
"beauty",0.682
"beggin",0.682
"beyonc",0.682
"bills",0.682
"bootylicious",0.682
"built",0.682
"cellwhy",0.682
"charlie's",0.682
"charlieeverybody",0.682
"clothes",0.682
"depend",0.682
"dismissed",0.682
"dollas",0.682
"embrace",0.682
"gentlemengot",0.682
"gobaby",0.682
"honey's",0.682
"infinitekelly",0.682
"itwo",0.682
"lets",0.682
"loveoh",0.682
"loveyou",0.682
"makin'",0.682
"michelle",0.682
"mommas",0.682
"nenever",0.682
"oohremember",0.682
"profit",0.682
"relationships",0.682
"rule",0.682
"scare",0.682
"seebaby",0.682
"shoe",0.682
"shut",0.682
"sooh",0.682
"stopssuperdome",0.682
"takin'",0.682
"thisi",0.682
"threecuz",0.682
"timesay",0.682
"tumbling",0.682
"wearing",0.682
"wrotei",0.682
"x2cuz",0.682
"x2i",0.682
"x2one",0.682
"x2wo",0.682
"x2yeah",0.682
"x3",0.682
"x4now",0.682
"failed",0.679
"return",0.679
"tape",0.676
"nigga",0.673
"watching",0.673
"begging",0.671
"foolish",0.671
"10",0.665
"7",0.665
"beside",0.665
"dressing",0.665
"fliest",0.665
"mindmy",0.665
"softly",0.665
"youoh",0.665
"many",0.656
"cute",0.656
"flyingabove",0.653
"mmm",0.653
"hov",0.653
"quick",0.652
"letting",0.649
"writing",0.646
"chicks",0.642
"beaches",0.641
"catcalls",0.641
"catwalks",0.641
"climbing",0.641
"drifting",0.641
"edge",0.641
"forest",0.641
"gut",0.641
"ignore",0.641
"knowledge",0.641
"midnight",0.641
"pluralized",0.641
"preach",0.641
"reap",0.641
"salamander",0.641
"sale",0.641
"solemn",0.641
"solomon",0.641
"sow",0.641
"spoonfed",0.641
"somebody",0.64
"regret",0.639
"wonderful",0.637
"tear",0.628
"american",0.627
"appealing",0.626
"sexiness",0.626
"bare",0.626
"beach",0.617
"blonder",0.617
"brush",0.617
"chest",0.617
"denial",0.617
"frees",0.617
"masquerade",0.617
"plastic",0.617
"reflection",0.617
"shards",0.617
"shattered",0.617
"south",0.617
"stares",0.617
"teeth",0.617
"therapeutic",0.617
"thinner",0.617
"tv",0.617
"wear",0.617
"rope",0.608
"glue",0.606
"bury",0.603
"chased",0.603
"killed",0.603
"memories",0.603
"missin'",0.603
"outrun",0.603
"aimes",0.602
"prints",0.602
"swagu",0.602
"aye",0.602
"piguet",0.602
"purple",0.602
"bottles",0.601
"takes",0.596
"carefully",0.593
"controller",0.593
"crashing",0.593
"daylight's",0.593
"gazing",0.593
"hopelessly",0.593
"malfunction",0.593
"obviously",0.593
"situation",0.593
"level",0.592
"goodbye",0.591
"dedicated",0.582
"hotter",0.582
"'round",0.582
"ahrououund",0.581
"bedroom's",0.581
"comewhat",0.581
"doorway",0.581
"hallway",0.581
"judges",0.581
"knowles",0.581
"mm",0.581
"parents",0.581
"picking",0.581
"pinned",0.581
"runway",0.581
"slap",0.581
"sold",0.581
"touring",0.581
"vocalisti",0.581
"wander",0.581
"winner",0.581
"youme",0.581
"nothin'",0.581
"puff",0.58
"4x",0.58
"jump",0.58
"'long",0.58
"floating",0.58
"guilty",0.58
"meyour",0.58
"nowhere",0.58
"pinch",0.58
"pleasurei",0.58
"thisyou",0.58
"21",0.579
"costs",0.579
"exactly",0.579
"lane",0.579
"marshall",0.579
"shuts",0.579
"sucker",0.579
"least",0.573
"hips",0.568
"mention",0.568
"drive",0.568
"wall",0.567
"losing",0.564
"tap",0.557
"chance",0.554
"pretend",0.553
"guide",0.549
"ceilings",0.544
"fought",0.544
"hardest",0.544
"laughed",0.544
"leaving",0.544
"stood",0.544
"strongest",0.544
"notice",0.543
"boudin",0.541
"braids",0.541
"c",0.541
"caddy",0.541
"dookie",0.541
"frenchy's",0.541
"homeboy's",0.541
"hype",0.541
"leather",0.541
"parking",0.541
"pimp",0.541
"sneak",0.541
"ugk",0.541
"cameo",0.54
"film",0.54
"press",0.54
"knowing",0.54
"bee",0.536
"fall",0.536
"machine",0.528
"sad",0.527
"act",0.524
"bedtime",0.523
"breakups",0.523
"conversations",0.523
"fives",0.523
"happier",0.523
"kingdom",0.523
"separations",0.523
"thriller",0.523
"ago",0.522
"beginning",0.522
"listened",0.522
"release",0.522
"within",0.522
"backi'm",0.521
"bet'cha",0.521
"brave",0.521
"excited",0.521
"isi'm",0.521
"iti'm",0.521
"laid",0.521
"likei'm",0.521
"longi'm",0.521
"pockets",0.521
"room",0.521
"spending",0.521
"thiscause",0.521
"vengeance",0.521
"wanti",0.521
"wants",0.521
"wantthey",0.521
"arrogance",0.52
"arrogant",0.52
"bit",0.52
"blues",0.52
"choose",0.52
"confident",0.52
"consider",0.52
"continues",0.52
"coz",0.52
"dog",0.52
"earl",0.52
"esteem",0.52
"extra",0.52
"gas",0.52
"grow",0.52
"humble",0.52
"imaginary",0.52
"imagining",0.52
"joke",0.52
"key",0.52
"killers",0.52
"kobe",0.52
"league",0.52
"ohohohohoho",0.52
"oooooooooooh",0.52
"pianowithout",0.52
"prices",0.52
"propane",0.52
"recession",0.52
"refreshly",0.52
"self",0.52
"stadium",0.52
"steam",0.52
"sweaty",0.52
"tee",0.52
"thighs",0.52
"upi",0.52
"welcome",0.52
"track",0.514
"burning",0.512
"flame",0.512
"block",0.511
"plane",0.5
"liar",0.49
"difference",0.488
"off'cause",0.481
"slide",0.48
"guys",0.473
"&",0.47
"stepping",0.466
"year",0.466
"mani",0.466
"warrior",0.466
"ahead",0.465
"cab",0.465
"dropped",0.465
"forbecause",0.465
"hurry",0.465
"keys",0.465
"lay",0.465
"leaves",0.465
"oops",0.465
"putting",0.465
"remove",0.465
"replacing",0.465
"stuff",0.465
"tag",0.465
"taxi",0.465
"untrue",0.465
"wink",0.465
"beats",0.459
"carter",0.459
"cave",0.459
"missus",0.459
"champagne",0.452
"glow",0.452
"melt",0.452
"pane",0.452
"tastes",0.452
"whip",0.452
"window",0.452
"longing",0.451
"unlucky",0.451
"knockin'",0.451
"flip",0.451
"grade",0.451
"introduce",0.451
"switch",0.451
"flag",0.447
"itme",0.443
"store",0.443
"annie",0.443
"grubbing",0.443
"wit'",0.436
"immune",0.432
"blind",0.431
"magic",0.431
"reached",0.431
"called",0.424
"livin'",0.424
"poppin'",0.421
"hat",0.417
"hi",0.417
"seems",0.417
"substitute",0.417
"hello",0.417
"across",0.417
"pace",0.415
"beer",0.413
"confronted",0.413
"faithful",0.413
"homeif",0.413
"mistake",0.413
"rules",0.413
"sleeping",0.413
"someday",0.413
"waiting",0.413
"land",0.413
"expect",0.411
"hmm",0.411
"knows",0.411
"must've",0.411
"nowwhat",0.411
"reading",0.409
"spine",0.409
"warm",0.409
"hustlas",0.405
"walkin'",0.405
"picture",0.402
"babies",0.398
"forward",0.398
"palm",0.398
"spared",0.398
"stopped",0.398
"viewing",0.398
"desire",0.396
"anngel",0.393
"candles",0.393
"for'cause",0.393
"spell",0.393
