"word","freq"
"nigga",12.316
"remember",12.268
"left",12.24
"gozar",12.17
"gets",12.126
"town",12.067
"county",11.965
"otro",11.937
"sweet",11.911
"da",11.892
"guantanamera",11.829
"nota",11.825
"god",11.785
"vale",11.783
"lengua",11.742
"gangsta",11.633
"leke",11.632
"next",11.625
"tomorrow",11.603
"amor",11.571
"dos",11.548
"hustle",11.455
"shot",11.432
"loosen",11.418
"wait",11.367
"box",11.357
"heart",11.277
"juice",11.275
"first",11.275
"sticky",11.247
"try",11.21
"type",11.209
"bebida",11.199
"york",11.15
"gusta",11.145
"cool",11
"vi",10.912
"hands",10.904
"i'mma",10.869
"arriba",10.845
"movie",10.813
"sensato",10.791
"outta",10.752
"cuerpo",10.724
"ni",10.697
"came",10.666
"hasta",10.663
"hear",10.477
"stay",10.457
"celebrate",10.441
"t",10.413
"goin'",10.402
"icky",10.376
"malo",10.359
"bottom",10.33
"cut",10.321
"promise",10.269
"games",10.124
"conmigo",10.116
"click",10.112
"getting",10.111
"tengo",10.064
"anybody",10.062
"agua",9.994
"check",9.991
"sin",9.987
"really",9.949
"flags",9.892
"unite",9.892
"tres",9.842
"place",9.817
"baddest",9.81
"o",9.798
"ooooh",9.786
"d'eso",9.769
"morning",9.764
"pump",9.713
"jiga",9.693
"nice",9.655
"jugar",9.587
"bien",9.586
"timber",9.581
"negro",9.543
"catch",9.524
"cosa",9.451
"ponte",9.411
"best",9.396
"listen",9.388
"contigo",9.375
"set",9.373
"dem",9.352
"girlfriends",9.349
"bebe",9.343
"accidente",9.341
"casada",9.341
"exitos",9.341
"instalarme",9.341
"micho",9.341
"solo",9.341
"another",9.31
"started",9.31
"pretty",9.293
"hate",9.284
"estoy",9.282
"test",9.248
"chica",9.209
"calle",9.196
"discoteca",9.155
"blanco",9.142
"whoa",9.117
"tienes",9.062
"hope",9.03
"wussup",9.001
"senora",8.971
"stuff",8.967
"dammit",8.949
"guajira",8.934
"pa'l",8.928
"boyfriend",8.896
"step",8.839
"makes",8.793
"old",8.783
"thought",8.782
"thank",8.671
"light",8.62
"gon",8.58
"excuse",8.571
"hacer",8.536
"heat",8.516
"siempre",8.451
"otra",8.449
"4",8.433
"ganas",8.426
"siga",8.426
"dijo",8.426
"trealo",8.423
"young",8.415
"south",8.4
"friend",8.387
"llama",8.371
"must",8.356
"flow",8.348
"wine",8.296
"caliente",8.291
"globe",8.258
"war",8.247
"million",8.205
"hurry",8.177
"nowhere",8.164
"mamita",8.151
"punta",8.146
"pay",8.143
"wave",8.142
"gente",8.116
"m",8.113
"clap",8.093
"mess",8.083
"ese",8.078
"closer",8.073
"open",8.044
"front",8.035
"kinda",7.918
"lifeole",7.914
"rap",7.913
"used",7.88
"pop",7.865
"sleep",7.828
"undress",7.778
"pana",7.774
"quita",7.774
"watagatapitusberry",7.752
"lie",7.742
"sure",7.728
"trying",7.718
"walk",7.707
"pause",7.673
"burn",7.661
"blood",7.62
"nada",7.611
"sorrento",7.582
"street",7.532
"brazil",7.531
"shawty",7.52
"pa'bajo",7.501
"blanquitas",7.491
"negritas",7.491
"haces",7.484
"ill",7.471
"getgetgetgetget",7.463
"sigue",7.441
"mouth",7.441
"star",7.424
"understand",7.413
"que",7.38
"much",7.377
"eso",7.344
"mas",7.27
"black",7.218
"slow",7.208
"drill",7.192
"seen",7.174
"solo",7.162
"mean",7.161
"wet",7.144
"ahi",7.118
"fever",7.072
"spot",7.067
"though",7.056
"jam",7.051
"leave",7.048
"maybe",7.026
"following",7.02
"lose",7.013
"cars",6.97
"holla",6.93
"fue",6.92
"telling",6.907
"sing",6.905
"dog",6.901
"toda",6.885
"somethin'",6.884
"knows",6.883
"cup",6.874
"half",6.842
"'til",6.84
"grab",6.826
"find",6.816
"away",6.811
"hotter",6.788
"knew",6.729
"todas",6.696
"cant",6.678
"chain",6.677
"aca",6.669
"enamora'",6.663
"naked",6.655
"osmani",6.647
"across",6.644
"comoonetwothreefour",6.633
"comosi",6.633
"ere",6.633
"grande",6.633
"guapa",6.633
"poner",6.633
"everywhere",6.608
"touch",6.601
"estas",6.596
"woman",6.589
"casa",6.585
"motherfuckin'",6.573
"head",6.56
"e",6.556
"sopa",6.544
"start",6.542
"grind",6.532
"lot",6.517
"later",6.515
"gustan",6.503
"bite",6.501
"went",6.494
"fat",6.491
"loves",6.482
"dick",6.477
"je",6.476
"imma",6.446
"fireball",6.444
"daddy's",6.441
"secret",6.44
"number",6.42
"juicy",6.415
"pon",6.405
"estaba",6.392
"ra",6.387
"ser",6.376
"crib",6.369
"mesa",6.367
"truth",6.35
"nunca",6.338
"straight",6.335
"subelo",6.323
"rico",6.293
"everyday",6.282
"puff",6.262
"playing",6.238
"broke",6.23
"<U+00BF>que",6.227
"azorar",6.227
"conozcan",6.227
"dayami",6.227
"fabrica",6.227
"garcia",6.227
"gera",6.227
"historia",6.227
"moscas",6.227
"musa",6.227
"servida",6.227
"yuli",6.227
"pain",6.221
"dinero",6.215
"porque",6.194
"music",6.185
"picking",6.181
"hotels",6.173
"crew",6.14
"quien",6.105
"parre",6.094
"til'",6.09
"it'll",6.083
"goes",6.055
"running",6.01
"business",5.967
"deal",5.937
"e",5.935
"kind",5.926
"making",5.923
"enjoy",5.913
"jungle",5.895
"lady",5.888
"least",5.882
"tamed",5.872
"dawg",5.864
"bet",5.852
"libre",5.828
"tengas",5.807
"bit",5.804
"playin'",5.794
"haters",5.775
"daddy",5.771
"veo",5.75
"shes",5.727
"mi",5.699
"mio",5.683
"swing",5.67
"coma",5.664
"gimme",5.662
"nosotros",5.653
"tuyo",5.629
"streets",5.627
"traelo",5.616
"coke",5.612
"car",5.608
"today",5.601
"shots",5.599
"hagas",5.576
"boogie",5.574
"loud",5.571
"mister",5.556
"blue",5.553
"2",5.552
"lil'",5.546
"king",5.545
"thinking",5.512
"song",5.501
"jiggle",5.494
"ok",5.471
"talking",5.466
"hand",5.451
"face",5.445
"fantasy",5.415
"aint",5.41
"jon",5.394
"none",5.392
"scratch",5.388
"vaya",5.378
"radio",5.351
"woop",5.334
"niggaz",5.333
"digas",5.331
"father",5.31
"hah",5.283
"oooohooooh",5.272
"favor",5.272
"key",5.272
"gettin'",5.269
"brother",5.266
"manana",5.265
"heard",5.264
"hood",5.241
"great",5.233
"four",5.221
"times",5.219
"beaches",5.206
"como",5.187
"middle",5.179
"someone",5.152
"boat",5.139
"behind",5.12
"cash",5.113
"abajo",5.109
"pantalon",5.079
"duce",5.076
"palm",5.071
"toca",5.062
"fool",5.055
"parla",5.033
"quiere'",5.021
"turnin'",5.019
"entonces",5.005
"angeles",5
"block",4.997
"eoeoe",4.996
"obola",4.996
"tough",4.995
"meneate",4.99
"mal",4.983
"chaonetwothreefour",4.975
"truck",4.973
"point",4.97
"mother",4.97
"throw",4.969
"smell",4.967
"tiempo",4.96
"clothes",4.959
"fast",4.955
"j",4.934
"mentirosa",4.93
"acabo",4.908
"crackin",4.892
"told",4.889
"kiss",4.885
"okay",4.883
"skies",4.881
"quick",4.879
"handle",4.866
"pussy",4.86
"picture",4.854
"house",4.852
"far",4.85
"fact",4.849
"roof",4.842
"yelling",4.835
"termina",4.816
"paid",4.812
"whats",4.8
"couple",4.783
"week",4.778
"dime",4.759
"mujer",4.758
"bitches",4.758
"era",4.753
"latin",4.744
"lick",4.735
"ho's",4.725
"water",4.714
"crack",4.711
"imagine",4.709
"superstar",4.708
"hell",4.706
"vegas",4.706
"dije",4.704
"mas",4.698
"curse",4.697
"remix",4.695
"gone",4.686
"'cuz",4.657
"pass",4.651
"p",4.634
"thicker",4.634
"momma",4.631
"worth",4.593
"save",4.568
"papi",4.564
"caught",4.555
"something",4.537
"everyone",4.535
"dope",4.533
"aqui",4.53
"huh",4.513
"cross",4.513
"fcks",4.49
"toma",4.488
"sun",4.487
"lil",4.483
"bust",4.482
"quitate",4.463
"ropa",4.463
"thousand",4.453
"mocha",4.452
"rabiosa",4.452
"ta'",4.442
"places",4.43
"encanta",4.406
"killa",4.4
"cocote",4.397
"maco",4.397
"olvida",4.397
"salta",4.397
"hable",4.388
"without",4.388
"til",4.376
"road",4.358
"ohi",4.349
"worry",4.342
"hacen",4.34
"stars",4.336
"tic",4.334
"pimp",4.331
"read",4.322
"coming",4.316
"matter",4.313
"hop",4.312
"drinks",4.31
"partner",4.301
"llego",4.294
"yang",4.288
"gave",4.288
"men",4.283
"'round",4.261
"school",4.243
"panties",4.239
"linda",4.238
"beautiful",4.227
"ever",4.226
"everybodynow",4.221
"sound",4.213
"bojangles",4.212
"white",4.205
"miami's",4.198
"rent",4.181
"thereyeah",4.172
"ziga",4.172
"saca",4.162
"history",4.154
"louder",4.134
"dicen",4.133
"disfrutar",4.133
"blessing",4.126
"caco",4.104
"ahi",4.098
"kill",4.088
"giving",4.064
"lalala",4.064
"acercame",4.063
"regalame",4.063
"act",4.052
"blind",4.052
"subelo",4.048
"parties",4.044
"decide",4.041
"tryna",4.039
"knock",4.037
"goons",4.035
"doin'",4.033
"vivir",4.032
"rich",4.03
"already",4.027
"uhh",4.025
"chula",4.006
"fo",4.002
"pole",3.999
"bar",3.994
"eat",3.992
"patio",3.99
"sex",3.976
"buddy",3.969
"inside",3.968
"flip",3.964
"invite",3.957
"pra",3.957
"sides",3.957
"mami's",3.951
"chicos",3.934
"dia",3.928
"8",3.927
"land",3.927
"turning",3.92
"mucho",3.917
"muevelo",3.916
"ive",3.907
"pa'ca",3.905
"dark",3.9
"locked",3.899
"confused",3.896
"trees",3.895
"drama",3.89
"levantate",3.878
"tonighti",3.868
"teach",3.864
"wonder",3.86
"vez",3.858
"castle",3.853
"red",3.847
"das",3.826
"ol'",3.819
"quieres",3.818
"ya'll",3.809
"afternoon",3.807
"ganstas",3.807
"na",3.796
"haha",3.779
"cama",3.779
"spin",3.774
"worse",3.758
"malos",3.75
"dreams",3.75
"bote",3.734
"bedroom",3.731
"vamo",3.731
"digo",3.716
"suggest",3.713
"spanish",3.712
"fulfill",3.71
"piensas",3.705
"trust",3.705
"push",3.698
"slip",3.693
"pick",3.69
"toes",3.687
"fly",3.678
"don",3.673
"girlfriend",3.673
"country",3.667
"mujere",3.664
"happens",3.661
"spit",3.659
"smoke",3.647
"cribs",3.642
"loquita",3.638
"volumen",3.625
"past",3.621
"sigo",3.62
"cada",3.614
"pones",3.614
"thong",3.609
"bass",3.602
"tremenda",3.598
"heaven",3.597
"hook",3.591
"caminando",3.583
"yo'",3.572
"si",3.57
"rip",3.568
"rules",3.567
"wit",3.564
"muy",3.555
"poquito",3.542
"hoe's",3.518
"dollars",3.515
"fo'",3.509
"london",3.504
"seis",3.503
"bricks",3.497
"evil",3.497
"means",3.495
"woah",3.49
"***",3.487
"fuckin'",3.482
"groovy",3.482
"preguntale",3.475
"found",3.47
"asi",3.467
"lean",3.461
"tender",3.457
"lobby",3.455
"boricua",3.452
"gushy",3.441
"treat",3.415
"five",3.402
"plane",3.401
"va",3.394
"les",3.388
"lost",3.388
"broad",3.387
"shut",3.357
"double",3.356
"medicina",3.356
"ricamami",3.356
"raw",3.354
"bling",3.354
"activated",3.353
"amiguitas",3.352
"playa",3.348
"deep",3.346
"rockin'",3.344
"hi",3.342
"future",3.342
"tin",3.341
"besos",3.332
"pongo",3.332
"volar",3.332
"rising",3.33
"sorry",3.319
"buena",3.319
"anythang",3.316
"onetwothreefour",3.316
"madre",3.298
"cuatro",3.292
"puedes",3.29
"tired",3.278
"chiquita",3.275
"enterita",3.275
"hevita",3.275
"monster",3.263
"sista",3.254
"novio",3.254
"uncle",3.251
"tema",3.246
"favorite",3.245
"funny",3.228
"waiting",3.227
"roca",3.223
"bucket",3.217
"fake",3.213
"niggas",3.209
"joe",3.201
"vodka",3.201
"wewewe",3.2
"shoot",3.196
"tie",3.191
"green",3.187
"fucked",3.181
"wow",3.169
"ago",3.163
"tryin'",3.156
"billion",3.154
"cry",3.151
"peoples",3.15
"mommy",3.142
"haga",3.14
"hecho",3.118
"nos",3.114
"ahicho",3.114
"arrollamos",3.114
"backstreet",3.114
"bienvenida",3.114
"botellas",3.114
"bueno",3.114
"cerebro",3.114
"chocamos",3.114
"chofer",3.114
"darle",3.114
"dominiqui",3.114
"duda",3.114
"efectivo",3.114
"fabrica",3.114
"fino",3.114
"hacerle",3.114
"intestinos",3.114
"jugo",3.114
"ki",3.114
"lula",3.114
"masculinos",3.114
"mula",3.114
"paraste",3.114
"pinky",3.114
"queremos",3.114
"quinki",3.114
"seria",3.114
"sicomo",3.114
"sientate",3.114
"tipo",3.114
"uva",3.114
"visa",3.114
"shout",3.112
"guns",3.095
"mia",3.088
"grew",3.081
"tari",3.074
"puerto",3.067
"alcohol",3.066
"different",3.045
"hermana",3.044
"australia",3.035
"lalalalalalalalalalalalalala",3.032
"locas",3.028
"problem",3.027
"pour",3.027
"turned",3.025
"pipes",3.019
"tongue",3.017
"lights",3.017
"part",3.017
"label",3.017
"yea",3.013
"locos",3.008
"sense",3.005
"clock",3.004
"bank",3.002
"jealouso",3
"higher",2.993
"shorty",2.98
"viento",2.973
"disco",2.973
"talkin'",2.969
"speak",2.965
"thick",2.958
"shh",2.954
"est",2.949
"papo",2.945
"doubt",2.942
"map",2.928
"takin'",2.924
"bump",2.919
"deserve",2.907
"aqu",2.906
"weekend",2.899
"ballin'",2.895
"park",2.879
"dues",2.878
"yet",2.875
"latino",2.866
"dawn",2.865
"hundred",2.859
"guess",2.858
"called",2.857
"alright",2.857
"true",2.852
"yin",2.852
"quit",2.851
"buy",2.85
"pidas",2.847
"bush",2.847
"donkey",2.846
"badadadada",2.842
"badum",2.842
"bom",2.842
"bum",2.842
"date",2.835
"pena",2.833
"perfect",2.83
"boss",2.828
"jealousa",2.824
"usadora",2.824
"short",2.821
"pase",2.818
"thongs",2.813
"djbring",2.808
"djtraelo",2.808
"cuban",2.805
"nothin'",2.804
"air",2.797
"felt",2.797
"hoo",2.797
"haul",2.797
"plan",2.795
"eh",2.792
"morocco",2.789
"thug",2.785
"gettin",2.78
"puesto",2.778
"stripes",2.775
"cruise",2.769
"badongbadongbong",2.758
"brradong",2.758
"nah",2.757
"follow",2.754
"mini",2.754
"5",2.751
"paris",2.747
"chevys",2.742
"credit",2.741
"mala",2.74
"problems",2.738
"crazyhey",2.737
"especially",2.731
"woman's",2.73
"alone",2.728
"somewhere",2.725
"tienen",2.724
"anything",2.724
"deeper",2.724
"sick",2.718
"earned",2.715
"blanca",2.711
"drunk",2.705
"oooooh",2.704
"bounce",2.701
"reach",2.688
"flo",2.688
"whip",2.688
"taste",2.686
"wood",2.678
"sometime",2.671
"siento",2.668
"",2.667
"verse",2.664
"duro",2.662
"este",2.662
"send",2.652
"provoca",2.652
"thoughts",2.647
"change",2.646
"square",2.645
"yall",2.642
"kitty",2.641
"clean",2.641
"puedo",2.639
"heya",2.638
"hurt",2.632
"saw",2.63
"azcar",2.627
"morena",2.627
"rabioso",2.627
"sabrosa",2.627
"tocas",2.627
"vuelve",2.627
"english",2.623
"saying",2.617
"agent",2.611
"ms",2.602
"swear",2.601
"mrworldwide",2.6
"gas",2.596
"alejandro",2.59
"cierto",2.59
"escandalo",2.59
"fernando",2.59
"formando",2.59
"gaga",2.59
"roberto",2.59
"vela",2.59
"supposed",2.585
"bailas",2.583
"noogie",2.58
"ver",2.58
"flowin'",2.578
"kodak",2.578
"heads",2.578
"noise",2.574
"bout",2.573
"riqui",2.572
"fingers",2.566
"brand",2.563
"hair",2.556
"train",2.555
"goody",2.554
"twoshoes",2.554
"twice",2.552
"musica",2.531
"that'll",2.529
"aunque",2.528
"motherfucker",2.528
"store",2.525
"acting",2.517
"plus",2.516
"parar",2.513
"'till",2.51
"yuh",2.509
"paper",2.508
"ciego",2.506
"mueva",2.506
"quema",2.506
"verla",2.506
"darling",2.502
"9",2.502
"however",2.501
"hago",2.5
"weight",2.5
"atlanta",2.497
"heyhey",2.497
"bed",2.497
"perez",2.494
"bird",2.492
"disguise",2.489
"ways",2.484
"toe",2.484
"dejo",2.483
"brown",2.482
"simple",2.482
"door",2.478
"words",2.472
"twentyfo's",2.471
"hoes",2.471
"guard",2.467
"beach",2.461
"rida",2.459
"bailar",2.458
"heels",2.455
"hello",2.455
"late",2.455
"bottles",2.453
"x4",2.451
"rompiendo",2.448
"widelet's",2.447
"loved",2.436
"manana",2.435
"waste",2.431
"quieras",2.428
"babe",2.425
"early",2.423
"obama",2.416
"sand",2.416
"life's",2.415
"wa",2.413
"blame",2.408
"luke",2.403
"whites",2.397
"death",2.395
"loving",2.384
"golden",2.38
"{",2.379
"thangs",2.377
"year",2.371
"7",2.37
"grabbin'",2.369
"todos",2.369
"tv",2.366
"liar",2.363
"ustedes",2.36
"atl",2.359
"clique",2.357
"d",2.356
"ups",2.348
"directo",2.347
"dying",2.346
"buebo",2.345
"lower",2.345
"firstforget",2.345
"sell",2.343
"sounds",2.336
"gold",2.335
"mom",2.328
"upside",2.325
"cuenta",2.325
"sol",2.324
"beef",2.319
"kidding",2.319
"countries",2.312
"comes",2.306
"wants",2.302
"jack",2.289
"donde",2.286
"mami",2.284
"shy",2.284
"climb",2.282
"involved",2.274
"candela",2.268
"conquered",2.262
"clase",2.255
"vamo'",2.252
"stays",2.252
"gooo",2.249
"pro",2.246
"minute",2.245
"brews",2.245
"flop",2.245
"locker",2.245
"keeps",2.244
"heavy",2.243
"pan",2.242
"waitin'",2.238
"what'cha",2.238
"gates",2.235
"strong",2.233
"feet",2.233
"momento",2.233
"blessed",2.227
"quando",2.226
"'aca",2.223
"cantale",2.223
"encontraras",2.223
"supuesto",2.223
"eres",2.222
"'ta",2.221
"hablao",2.221
"inventado",2.221
"miguelo",2.221
"noshe",2.221
"pao",2.221
"supiera",2.221
"texting",2.221
"exotic",2.22
"less",2.219
"krazyjumpjumpjumpjump",2.215
"dogg",2.212
"happened",2.209
"amanecer",2.208
"lleve",2.208
"nivel",2.208
"pasarla",2.208
"atravesaoits",2.208
"furious",2.208
"hee",2.208
"mirandome",2.208
"miro",2.208
"played",2.207
"trick",2.204
"mo'",2.199
"dat",2.199
"lord",2.193
"heey",2.189
"escape",2.188
"lay",2.188
"pac",2.188
"wish",2.186
"track",2.182
"dancing",2.18
"glowing",2.175
"dios",2.174
"sho",2.174
"egg",2.169
"healthy",2.169
"kinky",2.169
"plumber",2.169
"cares",2.169
"safe",2.167
"wear",2.159
"beso",2.157
"freedom",2.154
"gun",2.148
"slowly",2.147
"living",2.146
"azucar",2.146
"princess",2.146
"abre",2.14
"runnin'",2.138
"encontrando",2.137
"kids",2.134
"coro",2.133
"stripper",2.133
"steps",2.129
"monkey",2.128
"soul",2.127
"jamaica",2.127
"calling",2.127
"jugada",2.121
"locaella",2.118
"ooye",2.118
"wussupi",2.118
"damelo",2.118
"x2",2.117
"banana",2.116
"chop",2.113
"chips",2.112
"bullshit",2.109
"pone",2.107
"disfruta",2.102
"asap",2.102
"nature",2.102
"jay",2.1
"sola",2.098
"falle",2.09
"drive",2.087
"built",2.087
"funky",2.086
"ves",2.082
"neyo",2.08
"em'",2.079
"drug",2.072
"viene",2.071
"control",2.069
"mexicano",2.067
"yellow",2.066
"fresh",2.06
"rocks",2.058
"together",2.056
"forza",2.055
"greet",2.052
"fed's",2.052
"accept",2.052
"candyman",2.049
"weo",2.049
"vision",2.046
"actin'",2.039
"also",2.038
"cleaning",2.03
"owin'",2.03
"seven",2.03
"&",2.03
"amazing",2.017
"consejo",2.015
"fucking",2.01
"amigas",2.007
"bebidaahora",2.007
"dulce",2.007
"tormento",2.007
"vamonos",2.007
"quiet",2.005
"exactly",2.004
"besitos",2.004
"voli",2.002
"haitians",2.001
"lucky",2
"evening",1.999
"skip",1.995
"base",1.995
"soon",1.993
"di",1.991
"ring",1.988
"cities",1.986
"possibly",1.984
"search",1.983
"largo",1.982
"order",1.981
"burning",1.981
"taught",1.981
"chorar",1.978
"claudia",1.978
"eu",1.978
"extravasar",1.978
"fists",1.978
"gritar",1.978
"heart's",1.978
"hoje",1.978
"inteiro",1.978
"invitamos",1.978
"jogar",1.978
"leitte",1.978
"meu",1.978
"mostrar",1.978
"nao",1.978
"nosso",1.978
"obrigadoe",1.978
"posso",1.978
"resultado",1.978
"seu",1.978
"sorrir",1.978
"torcer",1.978
"towards",1.978
"tudo",1.978
"one's",1.978
"hooky",1.976
"mattress",1.975
"bill",1.973
"despues",1.972
"years",1.968
"broads",1.964
"price",1.964
"showed",1.962
"washing",1.958
"ehhhh",1.956
"girli'm",1.955
"bagged",1.955
"myspace",1.955
"cara",1.952
"kong",1.951
"sweat",1.944
"queman",1.943
"vacunar",1.941
"chevy",1.94
"roughneck",1.939
"satisfy",1.939
"thing'cause",1.939
"thirty",1.936
"scared",1.932
"joke",1.93
"homie",1.93
"selfmade",1.928
"chopper",1.923
"duck",1.922
"barrio",1.916
"ones",1.913
"suda",1.911
"mexicana",1.911
"perry",1.909
"somos",1.906
"murder",1.906
"finished",1.904
"diddy",1.902
"allez",1.901
"forca",1.901
"parece",1.901
"vip",1.9
"sir",1.899
"krazyhey",1.898
"california",1.898
"represent",1.898
"ship",1.895
"crunk",1.895
"truly",1.894
"tpain",1.894
"pie",1.891
"hustlers",1.888
"boy's",1.888
"course",1.885
"undefeated",1.885
"fck",1.884
"guy",1.884
"guarantee",1.883
"difference",1.883
"dj's",1.881
"ocean",1.88
"vengo",1.879
"drinkin'",1.877
"ba",1.874
"graduated",1.873
"6",1.87
"likes",1.869
"willin'",1.868
"movement",1.868
"nightif",1.866
"mame",1.866
"wide",1.865
"probably",1.865
"cata",1.863
"omega",1.863
"pit's",1.862
"aim",1.861
"trunk",1.861
"company",1.86
"ma",1.859
"instagram",1.856
"cock",1.852
"celos",1.852
"downs",1.851
"dogs",1.851
"yayo",1.85
"john",1.848
"flame",1.841
"pat",1.841
"suzie",1.841
"droppin'",1.84
"trip",1.839
"bigger",1.838
"checkin'",1.835
"size",1.835
"storm",1.832
"alive",1.832
"capitulo",1.832
"pa'lante",1.83
"foreplay",1.825
"friend'll",1.825
"descarada",1.825
"fantasys",1.825
"reporting",1.823
"kid",1.82
"sister",1.819
"chase",1.81
"may",1.805
"compares",1.804
"pulled",1.802
"wake",1.8
"enamoras",1.8
"attention",1.797
"chuck",1.796
"woodchuck",1.796
"many",1.795
"vacation",1.795
"summer",1.795
"learned",1.793
