"word","freq"
"around",9.987
"wooh",9.955
"soldier",9.938
"friends",9.921
"done",9.898
"blues",9.881
"black",9.846
"satisfy",9.774
"babe",9.773
"cold",9.755
"home",9.71
"light",9.656
"riding",9.656
"true",9.653
"nana",9.647
"y'all",9.613
"redemption",9.605
"roots",9.564
"goes",9.522
"someone",9.405
"tomorrow",9.393
"hold",9.379
"thank",9.318
"still",9.316
"loving",9.262
"brown",9.262
"find",9.221
"aridin'",9.214
"buffalo",9.172
"darling",9.115
"hey",9.114
"que",8.952
"eh",8.885
"bread",8.866
"iron",8.83
"always",8.64
"today",8.621
"lovin'",8.571
"mr",8.554
"dance",8.523
"jamaica",8.485
"forget",8.416
"lion",8.372
"wid",8.304
"three",8.239
"pass",8.222
"ever",8.213
"ina",8.188
"paradise",8.178
"pimpers",8.178
"",8.09
"top",8.077
"found",8.074
"alone",8.052
"sheriff",7.918
"chant",7.91
"hot",7.899
"share",7.867
"use",7.787
"algo",7.731
"decir",7.731
"party",7.729
"freedom",7.723
"feelin'",7.684
"god",7.683
"help",7.63
"praise",7.58
"hit",7.553
"treat",7.55
"dry",7.532
"eat",7.531
"kingston",7.523
"play",7.457
"things",7.423
"woo",7.374
"i'n'i",7.356
"road",7.338
"whoooo",7.326
"even",7.325
"jungle",7.312
"skanking",7.271
"cryin'",7.266
"years",7.258
"boat",7.234
"sit",7.157
"exodus",7.149
"friend",7.106
"many",7.09
"rain",7.087
"build",7.016
"yard",7.012
"'s",6.947
"days",6.931
"america",6.879
"really",6.874
"shed",6.873
"burn",6.87
"believe",6.85
"sing",6.798
"calling",6.792
"im",6.782
"gon'",6.778
"dey",6.747
"water",6.73
"best",6.708
"high",6.706
"burning",6.7
"crazy",6.679
"rise",6.646
"fall",6.622
"made",6.6
"deputy",6.598
"head",6.57
"face",6.555
"heaven",6.542
"rastaman",6.52
"blue",6.518
"smoke'a",6.512
"used",6.511
"holy",6.462
"teach",6.46
"break",6.454
"throw",6.44
"spread",6.415
"soon",6.401
"truth",6.288
"mind",6.282
"trench",6.262
"bed",6.205
"street",6.167
"wear",6.152
"rasta",6.124
"call",6.116
"first",6.115
"lights",6.1
"pickin'",6.085
"ev'rything's",6.079
"going",6.057
"cool",6.055
"slogans",6.054
"waiting",6.023
"land",6.019
"trodding",6.018
"'ypocrites",6.013
"sure",5.99
"youve",5.988
"'bout",5.873
"rainbow",5.846
"gotta",5.813
"birds",5.812
"meet",5.804
"sister",5.801
"girl",5.799
"rights",5.786
"midnight",5.726
"usted",5.696
"system",5.689
"woah",5.682
"last",5.672
"bring",5.664
"upsetting",5.654
"part",5.607
"agalang",5.606
"nice",5.6
"government",5.563
"working",5.561
"feet",5.544
"low",5.533
"ravers",5.528
"leaving",5.521
"else",5.483
"judging",5.483
"ready",5.478
"knows",5.435
"lala",5.411
"red",5.407
"12",5.4
"name",5.392
"full",5.363
"youbad",5.36
"song",5.346
"groovin'",5.307
"africa",5.273
"catch",5.229
"might",5.228
"mob",5.213
"country",5.209
"fear",5.2
"survival",5.194
"two",5.188
"hungry",5.136
"bend",5.106
"matter",5.105
"risin'",5.097
"past",5.086
"chain",5.073
"slow",5.073
"comea",5.049
"may",5.03
"fun",5.009
"kaya",4.994
"kill",4.977
"feeling",4.975
"pain",4.972
"though",4.963
"reality",4.96
"blame",4.935
"mix",4.934
"note",4.933
"evil",4.932
"moon",4.929
"ah",4.92
"dis",4.917
"nobody",4.899
"mean",4.887
"gun",4.884
"sad",4.861
"smile",4.86
"mount",4.846
"praises",4.809
"quick",4.791
"thru",4.75
"men",4.748
"without",4.746
"dig",4.737
"foundation",4.735
"brother",4.733
"fly",4.725
"dont",4.715
"creation",4.685
"yea",4.678
"hypocrites",4.67
"poppin'",4.668
"ask",4.654
"fools",4.645
"message",4.631
"shoot",4.619
"understand",4.618
"protect",4.613
"mornin'",4.601
"push",4.596
"boysbad",4.594
"judge",4.587
"wooooh",4.581
"corn",4.581
"given",4.542
"sunshine",4.54
"feels",4.539
"leavin'",4.534
"rockers",4.523
"listen",4.517
"singing",4.491
"survive",4.483
"wah",4.475
"old",4.463
"cook",4.441
"beg",4.427
"hell",4.427
"child",4.41
"fit",4.394
"chances",4.379
"along",4.376
"slave",4.37
"anytime",4.369
"late",4.356
"confusion",4.345
"somet'in'",4.327
"draw",4.327
"chase",4.307
"came",4.307
"small",4.302
"within",4.3
"style",4.273
"400",4.252
"blood",4.234
"strong",4.229
"care",4.224
"hypocrisy",4.201
"wave",4.201
"burnin'",4.197
"ohohohoh",4.171
"hard",4.16
"father",4.159
"worth",4.142
"johnny",4.139
"belly",4.128
"better",4.128
"unite",4.125
"comes",4.117
"straighten",4.116
"grow",4.1
"end",4.091
"el",4.069
"runnings",4.057
"fussing",4.045
"school",4.036
"suffer",4.035
"everybody",4.027
"bombbombbomb",3.999
"pale",3.983
"lively",3.969
"cup",3.938
"leave",3.928
"save",3.927
"takin'",3.917
"hurt",3.912
"house",3.901
"table",3.9
"break/",3.889
"somewhere",3.885
"whether",3.842
"game",3.827
"satisfied",3.825
"ohoh",3.824
"arrival",3.822
"ground",3.799
"callin'",3.796
"taking",3.792
"doorstep",3.778
"melodies",3.778
"pure",3.778
"smiled",3.778
"comin'",3.772
"dancing",3.754
"open",3.753
"moonlight",3.735
"craze",3.734
"rocky",3.723
"nothing",3.72
"tree",3.695
"sorrow",3.695
"pay",3.692
"everyone",3.688
"cap",3.661
"clukclukcluk",3.661
"cookcookcook",3.661
"anyhow",3.626
"mother",3.614
"i'es",3.608
"capturer",3.606
"fish",3.604
"coffee",3.594
"lost",3.593
"none",3.577
"destruction",3.561
"saw",3.546
"miss",3.545
"next",3.543
"blowing",3.536
"hate",3.535
"vibration",3.523
"lucky",3.523
"stock",3.507
"self",3.506
"darkness",3.495
"pollution",3.489
"whole",3.466
"brought",3.457
"moving",3.456
"winepress",3.454
"wise",3.454
"rule",3.451
"lonely",3.445
"beginning",3.44
"adventurer",3.433
"win",3.423
"georgie",3.419
"porridge",3.419
"angry",3.415
"rockin'",3.398
"mankind",3.387
"learn",3.384
"washing",3.382
"pyaka",3.367
"dready",3.366
"shakedown",3.366
"congo",3.338
"'ave",3.295
"africans",3.295
"drop",3.285
"aside",3.283
"african",3.279
"peace",3.27
"punk",3.267
"punky",3.267
"risin",3.267
"everything's",3.255
"pot",3.252
"cover",3.249
"cyard",3.245
"door",3.243
"saying",3.235
"/instrumental",3.218
"weak",3.218
"brotherman",3.215
"history",3.196
"herbsman",3.194
"corner",3.194
"heads",3.174
"boring",3.168
"till",3.164
"backbiter",3.163
"line",3.16
"lightning",3.157
"thunder",3.157
"bright",3.148
"coffin",3.141
"majesty",3.121
"ambush",3.108
"doowa",3.108
"shoobe",3.108
"loose",3.105
"gold",3.101
"ego",3.087
"oohoohooh",3.074
"seh",3.071
"smoke",3.071
"resist",3.07
"air",3.051
"blackman",3.043
"positive",3.043
"earth",3.035
"rides",3.032
"illusion",3.025
"fever",3.018
"stay",3.007
"neither",3.005
"rules",3.005
"rudie",2.995
"seems",2.994
"rub",2.99
"trod",2.989
"frighten",2.989
"told",2.985
"doo",2.949
"fe",2.943
"fowl",2.929
"bury",2.925
"hand",2.924
"reason",2.905
"goin'",2.897
"soft",2.896
"jahjah",2.888
"wealth",2.885
"downpressors",2.885
"congoman",2.885
"sky",2.863
"mystic",2.85
"natural",2.85
"y",2.848
"runnin'",2.846
"refuse",2.832
"sweepstake",2.825
"second",2.821
"stages",2.818
"vanity",2.802
"farts",2.801
"sound",2.801
"wet",2.783
"throne",2.783
"behind",2.768
"musical",2.764
"stampede",2.764
"froma",2.752
"buta",2.749
"riddim",2.738
"everyday",2.738
"weeping",2.73
"food",2.715
"concrete",2.706
"aaaaaah",2.706
"brimstone",2.706
"revolution",2.706
"hallelujah",2.699
"choowhop",2.69
"choowop",2.69
"dodowop",2.69
"touch",2.686
"singing'",2.667
"tough",2.667
"youth",2.665
"aliberate",2.664
"double",2.664
"destiny",2.659
"wood",2.652
"words",2.647
"change",2.645
"pull",2.64
"eight",2.628
"tight",2.623
"arms",2.614
"afall",2.607
"dirt",2.607
"steady",2.595
"o",2.591
"nyabinghi",2.588
"cried",2.587
"grooving",2.587
"solution",2.586
"stumble",2.581
"falling",2.574
"runs",2.57
"poor",2.562
"philosophy",2.561
"cornmeal",2.551
"dip",2.545
"king",2.544
"heartaches",2.542
"generation",2.541
"wrote",2.535
"solo/",2.535
"everywhere",2.533
"devil",2.531
"lie",2.523
"needs",2.522
"shine",2.519
"feed",2.516
"single",2.513
"mandeville",2.513
"slygoville",2.513
"future",2.49
"city",2.488
"man's",2.488
"oohhoo",2.483
"jiving",2.483
"c'mon",2.479
"mm",2.476
"yeahwe'll",2.472
"control",2.47
"dream",2.47
"power",2.466
"brothers",2.465
"father's",2.462
"willing",2.448
"bong",2.442
"lives",2.438
"walking",2.427
"step",2.424
"set",2.421
"iyaman",2.416
"dododododododododo",2.404
"shining",2.401
"galang",2.4
"blow",2.4
"check",2.393
"victory",2.39
"crying",2.385
"judgement",2.376
"asking",2.371
"brain",2.367
"poor's",2.367
"nowi",2.367
"lot",2.366
"sold",2.362
"baldheads",2.349
"john",2.345
"rankin'",2.337
"strike",2.334
"zion's",2.334
"sea",2.316
"money",2.312
"million",2.301
"drink",2.294
"sharp",2.288
"talking",2.281
"broadway",2.28
"drift",2.278
"lose",2.266
"tellin'",2.265
"irie",2.263
"fittest",2.261
"loveddon't",2.261
"dressed",2.254
"pyakaism",2.245
"go/instrumental",2.242
"battle",2.234
"honey",2.234
"oohwa",2.22
"woh",2.205
"grimepit",2.201
"fulfill",2.201
"jail",2.199
"agonna",2.197
"lots",2.187
"ahahahahah",2.185
"bird",2.179
"atomic",2.178
"pride",2.177
"doin'",2.174
"teachings",2.17
"livin'",2.168
"rubadub",2.163
"send",2.159
"chance",2.153
"travel",2.149
"wide",2.149
"mingle",2.144
"took",2.132
"bow",2.131
"shooby",2.129
"shub",2.129
"date",2.122
"tumbling",2.115
"settle",2.111
"alike",2.108
"athis",2.108
"inside",2.102
"rescue",2.088
"nation",2.088
"die",2.087
"twice",2.083
"sign",2.08
"babybut",2.078
"session",2.078
"screwface",2.078
"reaction",2.063
"real",2.06
"donna",2.058
"scorn",2.055
"queen",2.037
"judah",2.029
"woy",2.028
"guava",2.028
"courage",2.024
"preacher",2.022
"promise",2.021
"choke",2.013
"backbite",2.013
"since",2.009
"instead",2.005
"remain",2.004
"binghi",2.002
"perch",2
"yououou",2
"woooo",1.999
"wotchawa",1.997
"driver",1.984
"swear",1.979
"pirate",1.974
"longer",1.97
"rich",1.964
"teardrops",1.963
"somebody",1.962
"shame",1.949
"hotter",1.946
"lovers",1.944
"notes",1.939
"fi",1.932
"palace",1.931
"yeaheah",1.93
"wicked",1.928
"fine",1.928
"binghiman",1.923
"heaviest",1.923
"dropped",1.923
"telling",1.92
"track",1.918
"able",1.916
"cards",1.916
"provide",1.916
"roof",1.916
"room",1.916
"shelter",1.916
"yah",1.915
"join",1.912
"givin'",1.905
"taunts",1.902
"reap",1.895
"sow",1.895
"side",1.89
"spirit",1.882
"known",1.876
"nowhere",1.868
"countryrainbow",1.867
"fiyah",1.864
"decision",1.863
"anything",1.863
"quarter",1.862
"fingers",1.856
"point",1.856
"caution",1.855
"slippery",1.855
"thousand",1.855
"rages",1.854
"tired",1.852
"takes",1.851
"worse",1.851
"prove",1.848
"ahahahah",1.843
"horses",1.843
"poverty",1.84
"feather",1.838
"repeat",1.833
"dirty",1.831
"axe",1.83
"diggeth",1.83
"pit",1.83
"whosoever",1.83
"herb",1.83
"bongo",1.817
"/short",1.812
"expect",1.806
"doodoodoodoo",1.804
"hits",1.8
"bail",1.797
"sin",1.788
"pitch",1.778
"winner",1.771
"laws",1.762
"guilty",1.76
"yeaeah",1.756
"brand",1.749
"mighty",1.743
"log",1.737
"obba",1.737
"yeaeaeah",1.736
"acting",1.729
"craven",1.725
"puppy",1.725
"bag",1.725
"drag",1.725
"'and",1.72
"bookwon't",1.72
"energy",1.72
"mental",1.72
"prophets",1.72
"slavery",1.72
"songsemancipate",1.72
"society",1.716
"human",1.712
"carefully",1.71
"laughing",1.708
"surely",1.708
"revelation",1.704
"lead",1.702
"doom",1.694
"hiding",1.694
"hopeless",1.694
"pity",1.694
"question",1.694
"remarks",1.694
"whose",1.694
"guessin`",1.69
"board",1.688
"clear",1.684
"carriage",1.682
"nights",1.682
"permanent",1.682
"pillow",1.682
"screw",1.682
"shoes",1.682
"gravalicious",1.682
"tuppa",1.682
"claim",1.681
"captives",1.679
"biggest",1.677
"closed",1.677
"coldit's",1.677
"news",1.674
"harmony",1.672
"places",1.671
"tried",1.665
"yeaheaheah",1.662
"nononono",1.651
"scoop",1.648
"alooting",1.646
"awailin'",1.646
"sight",1.644
"gunvocal",1.628
"es",1.628
"rockeros",1.628
"oohaah",1.628
"drumbeat",1.627
"gap",1.627
"jah's",1.627
"rap",1.627
"woyoy",1.627
"bound",1.627
"amake",1.623
"almighty",1.621
"show",1.619
"flesh",1.603
"faith",1.602
"watch",1.598
"remembrance",1.597
"knockin'",1.59
"ram",1.588
"satis",1.581
"ohooh",1.579
"hands",1.573
"there'll",1.569
"upon",1.566
"ayook",1.564
"chuckin'",1.564
"d'",1.564
"joy",1.564
"ohh",1.558
"version",1.558
"knowa",1.558
"dreams",1.553
"crisis",1.544
"havin'",1.544
"smilein",1.544
"playing",1.542
"ghetto",1.533
"knock",1.533
"seei",1.533
"gonwatcha",1.531
"reflexion",1.531
"sometime",1.531
"youwhen",1.531
"youyou",1.531
"beats",1.529
"stolen",1.529
"alive",1.522
"jumpy",1.521
"jelly",1.521
"closer",1.516
"n'",1.515
"iration",1.515
"wonder",1.507
"huh",1.505
"/guitar",1.504
"bought",1.502
"bullet",1.502
"defend",1.502
"hide",1.502
"price",1.502
"sacrifice",1.502
"sitteth",1.502
"straight",1.502
"vow",1.502
"happiness",1.496
"weep",1.491
"fadeout",1.482
"solo",1.481
"suckin'",1.48
"sufferers",1.48
"vampire",1.48
"eheh",1.479
"making",1.471
"susu",1.465
"'em",1.451
"ohthe",1.451
"righteous'",1.443
"afraid",1.442
"concentration",1.442
"invitation",1.442
"special",1.442
"vacation",1.442
"four",1.437
"cheating",1.429
"blamehow",1.426
"haunts",1.426
"company",1.424
"start",1.423
"warm",1.423
"streets",1.421
"count",1.418
"wisdom",1.414
"wish",1.413
"lickin'",1.41
"cash",1.409
"number",1.409
"skankin'",1.407
"hidin'",1.4
"joyful",1.4
"rideing",1.4
"wiped",1.4
"body",1.4
"trumpet",1.4
"fade",1.399
"brutalize",1.394
"likely",1.391
"motherfunky",1.391
"instrumental",1.391
"stream",1.39
"cast",1.39
"dododo",1.382
"nightlife",1.382
"smoky",1.382
"left",1.376
"hurry",1.373
"groove",1.366
"follow",1.361
"gets",1.358
"clown",1.354
"doodoodoo",1.353
"wajah",1.353
"deny",1.353
"necked",1.353
"simplicity",1.353
"stiff",1.353
"met",1.345
"moment",1.345
"pppale",1.345
"ooooooh",1.336
"river",1.334
"seen",1.333
"close",1.332
"fugitive",1.332
"rude",1.33
"stars",1.327
"hill",1.326
"fallen",1.322
"ooooh",1.321
"bottom",1.32
"defense",1.32
"ahyoy",1.318
"ma",1.318
"downi",1.318
"ohohoh",1.316
"makin'",1.315
"bless",1.304
"dyin'",1.303
"makes",1.298
"christmas",1.297
"nowthere",1.293
"mood",1.287
"conscience",1.282
"oba",1.275
"dawn",1.274
"rocking",1.274
"frown",1.272
"lay",1.272
"litigate",1.272
"phone",1.272
"rent",1.272
"whatever",1.272
"ways",1.271
"grows",1.262
"fighters",1.262
"rockstone",1.262
"seem",1.262
"teaching",1.261
"loves",1.258
"shelf",1.258
"taken",1.258
"ran",1.258
"crows",1.256
"master",1.253
"sitting",1.253
"speak",1.246
"created",1.242
"peacock",1.241
"quite",1.241
"ahang",1.241
"naw",1.241
"verily",1.241
"accumulate",1.24
"spacei",1.24
"starts",1.24
"bringeth",1.236
"forth",1.236
"fruits",1.236
"lean",1.236
"planted",1.236
"season",1.236
"bear",1.236
"lorda",1.235
"misty",1.235
"mosti",1.234
"class",1.234
"color",1.234
"south",1.234
"bob",1.233
"'cos",1.229
"sudden",1.224
"shadows",1.222
"los",1.221
"minute",1.22
"yeahyeahyeahyeah",1.214
"thirsty",1.21
"boastin'",1.206
"heard",1.206
"rivers",1.203
"read",1.202
"skabadoop",1.2
"slum",1.2
"sprat",1.2
"whygroovin'",1.2
"itand",1.199
"dreader",1.198
"redder",1.198
"across",1.192
"moses",1.192
"peoplemove",1.192
"holdin'",1.191
"rama",1.191
"troublewe",1.191
"powers",1.187
"trust",1.183
"sheep",1.183
"sweep",1.181
"yin",1.179
"weather",1.179
"enemy",1.176
"darlin'strike",1.167
"fav'rite",1.167
"'round",1.167
"east",1.166
"west",1.166
"become",1.164
"ones",1.162
"forward",1.159
"killin'",1.158
"jericho",1.15
"jesus",1.141
"bit",1.141
"section/",1.141
"victim",1.14
"ye",1.138
"ayin",1.131
"ehcould",1.131
"lovedthe",1.131
"lovedyou",1.131
"rearrange",1.131
"thinking",1.131
"racesome",1.129
"roads",1.128
"pieces",1.127
"beside",1.126
"mine",1.126
"'gainst",1.121
"break/dem",1.121
"diplomatic",1.121
"dryland",1.121
"hypocratic",1.121
"norris",1.121
"runa",1.121
"topper",1.121
"tourist",1.121
"babyin",1.118
"forsaken",1.118
"wasa",1.118
"tribulation",1.117
"aiming",1.104
"tryin'",1.104
"afighting",1.103
"bumping",1.103
"total",1.103
"ohohohohoh",1.098
"roadblock",1.098
"nigga",1.098
"gives",1.096
"hearty",1.096
"guide",1.089
"freegot",1.087
"thatthis",1.085
"dying",1.085
"ism",1.085
"resisting",1.085
"enemies",1.083
"tra",1.083
"outbut",1.083
"guarding",1.082
"ship",1.081
"hillside",1.075
"trying",1.073
"near",1.072
"temper",1.072
"gather",1.07
"concentrate",1.065
"linger",1.065
"transplanted",1.065
"ahh",1.065
"sick",1.06
"playin'",1.06
"summer",1.054
"winter",1.054
"t'rough",1.054
"corners",1.054
"winners",1.054
"cornerstone",1.052
"driven",1.052
"plant",1.051
"harder",1.051
"wipe",1.047
"oohooh",1.046
"'nough",1.043
"acook",1.043
"sinner",1.04
"cuz",1.039
"oohh",1.039
"pleasure",1.039
"lift",1.039
"spliff",1.039
"ham",1.039
"prophet",1.039
"went",1.039
"wheel",1.039
"ev'ry",1.039
"aint",1.039
"bother",1.039
"action",1.038
"begin",1.035
"ahah",1.035
"cease",1.035
"died",1.035
"son",1.035
"tender",1.035
"towards",1.035
"basket",1.035
"cocoa",1.035
"complicate",1.035
"flee",1.035
"jealousy",1.035
"mischief",1.035
"ruts",1.035
"signs",1.035
"thoughts",1.035
"whey",1.035
"changes",1.034
"tonightoh",1.032
"hang",1.032
"/saxophone",1.031
"]",1.028
"'eartache",1.027
"caused",1.027
"lawyer",1.027
"replace",1.027
"miles",1.026
"born",1.025
"offense",1.021
"affection",1.015
"conquering",1.015
"realize",1.015
"bumpy",1.014
"groovy",1.014
"pon",1.014
"ites",1.014
"vibe",1.014
"mission",1.013
"glory",1.013
"times",1.011
"political",1.009
"cant",1.001
"competition",1
"yeahall",0.998
"treated",0.994
"plaace",0.992
"supper",0.99
"mek",0.989
"bells",0.989
"ringing",0.989
"ohoowo",0.989
"david",0.988
"buy",0.987
"christopher",0.987
"columbus",0.987
"hawkins",0.987
"marco",0.987
"morgan",0.987
"polo",0.987
"toy",0.987
"direction",0.986
"standing",0.983
"yeahoh",0.982
"dog",0.982
"againin",0.979
"stick",0.975
"'ere",0.972
"guiltiness",0.962
"materialize",0.962
"pressed",0.962
"bongoman",0.962
"slew",0.962
"stone",0.962
"wolfpack",0.962
"destroying",0.962
"weight",0.962
"burden",0.962
"thinketh",0.962
"vibrationat",0.962
"dancin'",0.961
"carring",0.961
"gamblers",0.961
"breadis",0.958
"equal",0.951
"lolove",0.951
"lovelineness",0.951
"memories",0.951
"rhapsodies",0.951
"wasted",0.951
"mama",0.95
"evening",0.947
"lips",0.947
"righteous",0.947
"armagiddyon",0.942
"beliefsone",0.942
"creationsayin'",0.942
"pleadin'",0.942
"t'inner",0.942
"thinglet's",0.942
"revealed",0.938
"/fadeout/[*sleeve",0.938
"outside",0.938
"culture",0.935
"hanging",0.934
"aah",0.934
"ill",0.934
"marley",0.934
"bubble",0.934
"gypsy",0.934
"lookin'",0.934
"tip",0.934
"tipsy",0.934
"befeel",0.934
"bei",0.934
"overstand",0.934
"brother's",0.934
"easily",0.934
"crack",0.931
"leggo",0.931
"thou",0.931
"crampy",0.928
"crumpy",0.928
"damp",0.928
"jet",0.928
"happyain't",0.925
"yountry",0.924
"scattered",0.923
"chariots",0.921
"confused",0.921
"riders",0.921
"ten",0.921
"housetop",0.921
"a'ready",0.915
"pleasant",0.915
"po",0.915
"unification",0.915
"yeaeahow",0.915
"100",0.915
"bubblin'",0.915
"r&b",0.915
"aso",0.915
"downto",0.915
"itif",0.915
"prosper",0.915
"idren",0.915
"nanana",0.915
"nanananana",0.915
"ow",0.915
"owowowow",0.915
"strange",0.915
"church",0.914
"protected",0.911
"goi",0.91
"young",0.909
"spell",0.909
"golden",0.903
"stage",0.902
"yellow",0.902
"dark",0.902
"park",0.902
"erase",0.902
"fantasy",0.902
"imagination",0.902
"interpretation",0.902
"mixed",0.902
"lippy",0.901
"ohlet",0.898
"shift",0.898
"reach",0.898
"remind",0.895
"saying'",0.889
"segregation",0.889
"guns",0.888
"ignorant",0.888
"planned",0.888
"decide",0.888
"mash",0.888
"overcome",0.888
"rightsnatty",0.888
"struggle",0.888
"trash",0.888
"'igh",0.881
"firm",0.881
"justified",0.881
"nah",0.881
"spiritual",0.881
"wickedness",0.881
"word",0.88
"chicken",0.874
"suffering",0.869
"darlyn",0.868
"goneeverything's",0.868
"meal",0.868
"observing",0.868
"serving",0.868
"throught",0.868
"women",0.868
"leader",0.867
"wonow",0.864
"troddin'",0.863
"valley",0.863
"bottomless",0.86
"merchant",0.86
"minds",0.86
"minutes",0.86
"pirates",0.86
"pitbut",0.86
"rob",0.86
"ships",0.86
"triumphantlywon't",0.86
"tide",0.859
"noone",0.858
"sip",0.858
"woods",0.858
"easier",0.853
"sorry",0.853
"girls",0.85
"she`ll",0.85
"townchorusoh",0.85
"brighter",0.849
"vision",0.847
"screwoooooooo",0.841
"shoeoooooooo",0.841
"'tis",0.841
"stance",0.841
"workwe",0.841
"neighborhood",0.832
"accused",0.832
"cow",0.832
"dish",0.832
"spoon",0.832
"police",0.825
"iniquity",0.825
"alootin'",0.823
"drugs",0.823
"express",0.823
"heavy",0.823
"less",0.823
"mist",0.823
"receive",0.823
"swim",0.823
"cop",0.823
"suss",0.823
"yeahwe",0.818
"baked",0.814
"blind",0.814
"bowl",0.814
"different",0.814
"endwhoooo",0.814
"fat",0.814
"gonn'",0.814
"mistawhoooo",0.814
"solowhoooo",0.814
"ya'",0.814
"/",0.814
"ahora",0.814
"amor",0.814
"aptos",0.814
"deje",0.814
"est",0.814
"fin",0.814
"incluso",0.814
"ms",0.814
"nunca",0.814
"os",0.814
"su",0.814
"tenemos",0.814
"tratar",0.814
"una",0.814
"vida",0.814
"crysaid",0.814
"logwood",0.814
"prisoner",0.814
"fill",0.808
"silver",0.805
"exit",0.804
"mocking",0.804
"justa",0.801
"brow",0.8
"sweat",0.8
"agree",0.795
"skank",0.794
"lovewe",0.794
"whip",0.794
"pray",0.792
"creationyeah",0.788
"exist",0.788
"goldwe're",0.788
"jammed",0.788
"lastno",0.788
"sidewe're",0.788
"throughwe're",0.788
"tooain't",0.788
"toojam's",0.788
"wotchawawawa",0.788
"yahyeh",0.788
"marcus",0.787
"hour",0.782
"blaze",0.782
"chains",0.781
"enough",0.779
"shes",0.779
"wiggle",0.779
"course",0.772
"havin'a",0.772
"shines",0.772
"soulful",0.772
"y'allsoulful",0.772
"yow",0.772
"strife",0.768
"blessed",0.766
"dumb",0.766
"feasible",0.766
"grief",0.766
"lovefrom",0.766
"puppet",0.766
"relief",0.766
"says",0.766
"string",0.766
"therelike",0.766
"waitin'",0.766
"model",0.766
"act",0.766
"bloody",0.766
"coolbad",0.766
"hehehe",0.766
"hhhbad",0.766
"mebad",0.766
"pleas",0.766
"rudebad",0.766
"ruleso",0.766
"sherif",0.766
"siter",0.766
"thas",0.766
"thit",0.766
"watcha",0.766
"wits",0.766
"younobody",0.766
"youwhy",0.766
"youyour",0.766
"analyze",0.764
"caribbean",0.764
"dreadie",0.764
"heck",0.764
"juan",0.764
"mainland",0.764
"san",0.764
"sense",0.764
"stench",0.764
"yeo",0.764
"ismskism",0.761
"sometimes",0.761
"story",0.761
"sambaa",0.76
"smart",0.757
"taught",0.754
"fancy",0.753
"pretty",0.753
"armageddon",0.752
"pleading",0.752
"thinner",0.752
"peeyah",0.748
"voice",0.741
"false",0.741
"supposed",0.735
"situation",0.735
"asaying",0.732
